frame,total_ms,raster_ms,other_ms,flushes,tris,binned
2892,23.709,16.762,6.947,3,1448,7604
2893,23.671,16.729,6.942,3,1464,7630
2894,23.827,16.922,6.904,3,1438,7544
2895,23.620,16.797,6.823,3,1448,7576
2896,23.519,16.731,6.788,3,1450,7580
2897,23.367,16.553,6.814,3,1456,7608
2898,23.361,16.648,6.713,3,1432,7562
2899,24.758,18.030,6.729,3,1436,7542
2900,24.073,17.152,6.921,3,1424,7488
2901,24.453,17.456,6.997,3,1404,7334
2902,24.055,17.310,6.745,3,1402,7356
2903,24.250,17.340,6.910,3,1416,7336
2904,23.548,16.892,6.656,3,1408,7310
2905,23.118,16.372,6.746,3,1430,7446
2906,23.351,16.763,6.588,3,1412,7360
2907,22.781,16.134,6.647,3,1416,7360
2908,22.904,16.159,6.745,3,1412,7382
2909,23.177,16.359,6.819,3,1418,7394
2910,23.053,16.424,6.629,3,1386,7278
2911,22.997,16.391,6.606,3,1394,7210
2912,23.750,16.971,6.779,3,1386,7164
2913,24.434,17.463,6.971,3,1398,7186
2914,23.914,17.391,6.523,3,1358,7122
2915,24.430,17.942,6.488,3,1368,7186
2916,22.939,16.455,6.484,3,1352,7124
2917,23.710,17.250,6.460,3,1362,7196
2918,23.154,16.589,6.564,3,1356,7194
2919,22.554,16.075,6.479,3,1328,7078
2920,23.446,17.008,6.438,3,1320,7064
2921,23.605,17.011,6.594,3,1356,7162
2922,23.342,16.959,6.383,3,1354,7120
2923,22.912,16.419,6.493,3,1364,7160
2924,22.546,16.096,6.451,3,1358,7136
2925,22.781,16.123,6.658,3,1360,7210
2926,22.815,16.454,6.361,3,1352,7212
2927,22.860,16.304,6.557,3,1356,7194
2928,23.471,17.054,6.416,3,1346,7190
2929,23.591,16.556,7.035,3,1358,7220
2930,23.241,16.768,6.473,3,1348,7166
2931,22.997,16.353,6.644,3,1358,7226
2932,24.448,17.344,7.104,3,1370,7282
2933,23.985,17.512,6.472,3,1372,7196
2934,22.939,16.337,6.602,3,1362,7154
2935,23.424,16.764,6.659,3,1366,7090
2936,22.724,16.128,6.597,3,1366,7054
2937,23.074,16.361,6.713,3,1396,7124
2938,23.697,16.855,6.842,3,1402,7152
2939,23.738,17.070,6.668,3,1416,7284
2940,23.079,16.377,6.701,3,1414,7204
2941,23.128,16.431,6.697,3,1424,7286
2942,22.922,15.961,6.962,3,1408,7272
2943,23.541,16.836,6.705,3,1414,7312
2944,23.508,16.943,6.565,3,1392,7220
2945,23.513,16.767,6.746,3,1386,7202
2946,23.395,16.567,6.828,3,1366,7192
2947,23.683,17.167,6.516,3,1350,7128
2948,23.521,16.888,6.632,3,1360,7262
2949,23.455,16.852,6.603,3,1376,7258
2950,23.095,16.398,6.696,3,1366,7364
2951,23.040,16.407,6.633,3,1366,7372
2952,22.975,16.384,6.591,3,1366,7388
2953,22.740,16.191,6.549,3,1374,7408
2954,23.303,16.816,6.487,3,1374,7458
2955,23.016,16.264,6.752,3,1384,7406
2956,22.578,16.083,6.495,3,1372,7362
2957,22.796,16.289,6.507,3,1370,7354
2958,22.586,15.984,6.602,3,1348,7330
2959,22.693,16.199,6.494,3,1352,7320
2960,22.210,15.868,6.342,3,1342,7276
2961,22.351,16.007,6.345,3,1342,7208
2962,22.514,16.229,6.285,3,1326,7190
2963,22.940,16.644,6.297,3,1330,7172
2964,24.248,18.036,6.212,3,1320,7154
2965,24.617,18.280,6.337,3,1326,7230
2966,23.522,17.102,6.420,3,1318,7198
2967,23.351,17.080,6.271,3,1328,7260
2968,25.309,18.190,7.119,3,1294,7136
2969,22.343,16.062,6.281,3,1310,7166
2970,22.509,16.239,6.270,3,1304,7170
2971,22.512,16.266,6.246,3,1314,7162
2972,22.353,16.012,6.341,3,1302,7186
2973,22.163,15.882,6.281,3,1308,7216
2974,23.236,17.000,6.236,3,1296,7174
2975,23.176,16.926,6.250,3,1292,7136
2976,21.979,15.765,6.215,3,1286,7146
2977,22.241,16.023,6.218,3,1304,7170
2978,22.082,15.839,6.243,3,1298,7138
2979,22.016,15.795,6.221,3,1316,7114
2980,22.639,16.173,6.465,3,1332,7192
2981,23.268,16.772,6.496,3,1344,7216
2982,22.613,16.192,6.421,3,1300,6940
2983,22.585,16.202,6.383,3,1326,7046
2984,22.652,16.434,6.217,3,1324,7160
2985,22.966,16.384,6.581,3,1336,7218
2986,22.838,16.367,6.472,3,1340,7240
2987,22.938,16.411,6.527,3,1354,7210
2988,22.857,16.367,6.490,3,1336,7138
2989,22.573,16.200,6.374,3,1346,7174
2990,22.574,16.141,6.434,3,1342,7192
2991,23.492,16.756,6.737,3,1358,7234
2992,22.802,16.420,6.382,3,1364,7270
2993,23.049,16.421,6.628,3,1374,7268
2994,22.872,16.281,6.591,3,1368,7236
2995,22.710,16.095,6.615,3,1378,7242
2996,22.842,16.398,6.444,3,1380,7300
2997,22.812,16.283,6.530,3,1388,7330
2998,22.812,16.216,6.595,3,1390,7426
2999,22.750,16.186,6.564,3,1370,7296
3000,23.334,16.785,6.550,3,1366,7312
3001,24.015,16.487,7.528,3,1390,7398
3002,23.075,16.290,6.785,3,1382,7384
3003,23.296,16.400,6.896,3,1390,7410
3004,23.564,16.994,6.570,3,1382,7436
3005,23.140,16.637,6.503,3,1390,7364
3006,22.972,16.524,6.448,3,1396,7324
3007,23.604,16.997,6.607,3,1400,7380
3008,23.546,16.996,6.550,3,1396,7414
3009,23.935,17.457,6.478,3,1390,7436
3010,24.110,17.664,6.447,3,1382,7458
3011,24.559,18.014,6.546,3,1378,7418
3012,24.562,17.927,6.635,3,1390,7544
3013,24.428,17.709,6.719,3,1402,7648
3014,23.822,17.354,6.468,3,1386,7594
3015,23.734,17.243,6.491,3,1394,7568
3016,24.493,17.709,6.784,3,1386,7540
3017,24.455,17.778,6.678,3,1400,7614
3018,26.158,18.941,7.218,3,1398,7584
3019,24.591,17.849,6.742,3,1406,7618
3020,25.319,18.512,6.808,3,1400,7600
3021,24.553,17.924,6.629,3,1404,7636
3022,25.509,18.537,6.971,3,1394,7614
3023,24.850,18.130,6.719,3,1404,7632
3024,25.678,18.726,6.952,3,1400,7624
3025,24.734,18.094,6.640,3,1406,7602
3026,25.088,18.269,6.818,3,1400,7568
3027,24.809,18.101,6.709,3,1392,7514
3028,25.832,19.297,6.535,3,1382,7420
3029,25.118,18.477,6.642,3,1392,7448
3030,25.962,19.345,6.617,3,1382,7440
3031,24.689,18.242,6.447,3,1374,7314
3032,26.579,17.362,9.217,3,1364,7340
3033,23.717,17.275,6.442,3,1378,7404
3034,23.516,17.029,6.488,3,1380,7370
3035,23.033,16.566,6.467,3,1392,7410
3036,23.341,16.907,6.433,3,1370,7352
3037,22.960,16.619,6.341,3,1374,7402
3038,22.921,16.574,6.346,3,1366,7282
3039,23.125,16.658,6.468,3,1366,7272
3040,22.523,16.159,6.365,3,1352,7212
3041,22.870,16.369,6.501,3,1366,7238
3042,23.151,16.676,6.475,3,1360,7142
3043,22.883,16.368,6.515,3,1358,7096
3044,23.447,16.776,6.671,3,1382,7288
3045,23.128,16.462,6.666,3,1396,7314
3046,23.479,16.569,6.911,3,1386,7270
3047,23.482,16.529,6.953,3,1386,7318
3048,23.230,16.545,6.686,3,1406,7412
3049,23.573,16.433,7.140,3,1414,7430
3050,23.349,16.479,6.870,3,1390,7356
3051,23.359,16.431,6.928,3,1392,7344
3052,23.086,16.448,6.638,3,1390,7370
3053,23.338,16.650,6.688,3,1402,7502
3054,23.513,16.747,6.766,3,1392,7500
3055,23.119,16.548,6.571,3,1388,7454
3056,23.578,16.753,6.825,3,1376,7442
3057,24.128,16.706,7.422,3,1388,7428
3058,23.361,16.509,6.852,3,1378,7412
3059,24.149,17.080,7.069,3,1402,7526
3060,24.000,17.359,6.640,3,1402,7486
3061,23.568,16.801,6.767,3,1400,7456
3062,23.662,16.610,7.052,3,1392,7490
3063,23.341,16.837,6.504,3,1402,7562
3064,23.020,16.485,6.534,3,1394,7506
3065,23.039,16.433,6.606,3,1416,7524
3066,23.505,16.553,6.952,3,1414,7466
3067,22.865,16.291,6.574,3,1414,7466
3068,23.313,16.565,6.748,3,1422,7476
3069,23.825,16.831,6.994,3,1430,7640
3070,23.189,16.550,6.639,3,1424,7642
3071,23.349,16.649,6.700,3,1424,7712
3072,23.469,16.832,6.637,3,1424,7682
3073,23.316,16.617,6.699,3,1438,7770
3074,23.395,16.631,6.764,3,1428,7688
3075,23.245,16.588,6.657,3,1410,7540
3076,23.947,17.205,6.742,3,1402,7486
3077,23.658,16.783,6.875,3,1428,7526
3078,23.358,16.495,6.863,3,1412,7452
3079,23.101,16.455,6.646,3,1420,7490
3080,22.956,16.408,6.548,3,1404,7500
3081,23.110,16.548,6.561,3,1414,7530
3082,23.412,16.606,6.806,3,1402,7448
3083,23.144,16.326,6.818,3,1414,7518
3084,23.203,16.512,6.691,3,1394,7372
3085,22.685,16.241,6.444,3,1370,7334
3086,22.796,16.091,6.705,3,1360,7352
3087,21.312,14.813,6.499,3,1330,6722
3088,21.157,14.680,6.476,3,1326,6728
3089,21.331,15.037,6.294,3,1334,6778
3090,21.327,14.995,6.332,3,1346,6866
3091,21.109,14.613,6.495,3,1354,6754
3092,21.787,15.315,6.473,3,1348,6684
3093,23.025,16.562,6.463,3,1360,6704
3094,22.703,16.288,6.415,3,1354,6784
3095,21.868,15.517,6.350,3,1354,6776
3096,22.330,15.885,6.445,3,1348,6822
3097,22.381,15.772,6.610,3,1338,6838
3098,20.932,14.691,6.241,3,1322,6760
3099,21.014,14.766,6.248,3,1328,6736
3100,21.422,15.077,6.345,3,1334,6732
3101,20.901,14.612,6.289,3,1332,6670
3102,21.161,14.561,6.601,3,1320,6668
3103,21.082,14.808,6.275,3,1336,6688
3104,21.835,15.591,6.245,3,1330,6766
3105,21.868,15.542,6.326,3,1334,6772
3106,20.911,14.662,6.249,3,1340,6828
3107,21.459,15.050,6.409,3,1318,6730
3108,21.100,14.889,6.210,3,1304,6678
3109,21.032,14.854,6.178,3,1314,6716
3110,20.888,14.653,6.235,3,1306,6698
3111,21.088,14.934,6.154,3,1316,6706
3112,21.030,14.850,6.180,3,1280,6548
3113,21.209,15.020,6.189,3,1282,6590
3114,21.420,15.051,6.369,3,1318,6742
3115,21.004,14.726,6.278,3,1332,6766
3116,21.050,14.798,6.252,3,1294,6616
3117,21.113,14.984,6.129,3,1300,6676
3118,21.024,14.725,6.299,3,1292,6626
3119,21.081,14.948,6.133,3,1306,6668
3120,21.112,14.991,6.121,3,1298,6598
3121,20.852,14.663,6.189,3,1298,6646
3122,21.503,15.073,6.430,3,1290,6578
3123,21.280,15.119,6.161,3,1300,6584
3124,21.170,15.007,6.163,3,1302,6670
3125,21.012,14.835,6.178,3,1286,6664
3126,21.038,14.963,6.075,3,1272,6610
3127,21.147,14.740,6.407,3,1280,6672
3128,21.072,14.856,6.216,3,1284,6650
3129,20.906,14.747,6.160,3,1298,6738
3130,21.091,14.779,6.313,3,1282,6688
3131,21.287,15.068,6.219,3,1296,6730
3132,21.820,15.479,6.342,3,1290,6678
3133,22.513,15.237,7.277,3,1298,6734
3134,21.356,14.803,6.554,3,1290,6686
3135,21.209,14.863,6.347,3,1306,6796
3136,21.183,14.956,6.227,3,1294,6732
3137,20.835,14.697,6.138,3,1298,6740
3138,20.950,14.873,6.077,3,1292,6648
3139,21.086,14.666,6.421,3,1260,6492
3140,20.974,14.775,6.199,3,1264,6526
3141,21.265,14.965,6.301,3,1284,6648
3142,20.971,14.760,6.211,3,1280,6598
3143,21.346,14.748,6.598,3,1318,6704
3144,21.198,14.796,6.402,3,1294,6634
3145,20.871,14.710,6.161,3,1306,6714
3146,21.440,15.214,6.226,3,1306,6722
3147,22.193,15.953,6.241,3,1320,6702
3148,22.101,15.301,6.800,3,1324,6722
3149,22.093,15.617,6.476,3,1326,6786
3150,22.312,15.967,6.345,3,1322,6780
3151,21.835,15.458,6.377,3,1340,6878
3152,21.991,15.635,6.356,3,1338,6886
3153,22.214,15.790,6.424,3,1346,6910
3154,22.125,15.661,6.464,3,1340,6892
3155,21.868,15.529,6.339,3,1340,6924
3156,22.007,15.656,6.351,3,1348,6978
3157,22.435,15.983,6.451,3,1362,7110
3158,22.268,15.832,6.436,3,1364,7074
3159,22.528,16.074,6.454,3,1382,7158
3160,22.495,16.027,6.468,3,1370,7084
3161,22.277,15.798,6.480,3,1376,7118
3162,22.427,15.980,6.446,3,1388,7168
3163,23.870,17.147,6.723,3,1402,7262
3164,23.655,17.088,6.567,3,1386,7236
3165,23.723,17.062,6.661,3,1394,7234
3166,23.741,17.232,6.509,3,1384,7206
3167,23.610,17.003,6.608,3,1394,7220
3168,23.144,16.586,6.558,3,1382,7144
3169,22.693,16.125,6.568,3,1392,7186
3170,23.032,16.335,6.697,3,1380,7244
3171,22.737,16.052,6.685,3,1388,7304
3172,22.650,16.157,6.493,3,1382,7286
3173,23.270,16.529,6.741,3,1388,7344
3174,22.806,16.260,6.546,3,1380,7296
3175,23.276,16.569,6.707,3,1354,7246
3176,22.693,16.278,6.415,3,1338,7234
3177,23.005,16.470,6.535,3,1360,7272
3178,23.145,16.624,6.521,3,1380,7324
3179,22.992,16.410,6.582,3,1394,7370
3180,23.192,16.660,6.532,3,1378,7330
3181,23.326,16.567,6.759,3,1388,7354
3182,23.148,16.510,6.637,3,1388,7358
3183,23.318,16.760,6.558,3,1402,7344
3184,23.039,16.423,6.616,3,1388,7226
3185,22.968,16.476,6.492,3,1398,7218
3186,23.096,16.595,6.502,3,1394,7248
3187,23.158,16.625,6.533,3,1402,7252
3188,23.303,16.580,6.723,3,1388,7186
3189,22.895,16.382,6.512,3,1392,7208
3190,23.109,16.675,6.434,3,1376,7146
3191,22.748,16.292,6.455,3,1386,7152
3192,22.638,15.920,6.718,3,1370,7018
3193,22.565,16.134,6.431,3,1374,7016
3194,23.111,16.686,6.425,3,1364,6944
3195,22.948,16.548,6.400,3,1364,6932
3196,22.145,15.795,6.350,3,1344,6936
3197,22.709,16.310,6.399,3,1344,6978
3198,21.977,15.696,6.281,3,1336,6954
3199,22.000,15.641,6.359,3,1342,7028
3200,21.277,15.188,6.090,3,1286,6758
3201,21.528,15.348,6.181,3,1298,6722
3202,21.286,15.211,6.076,3,1284,6674
3203,21.744,15.383,6.362,3,1264,6504
3204,21.285,14.932,6.353,3,1272,6526
3205,21.410,15.203,6.207,3,1304,6636
3206,21.107,14.901,6.206,3,1288,6424
3207,21.168,14.725,6.443,3,1298,6466
3208,20.992,14.739,6.253,3,1288,6406
3209,20.774,14.675,6.099,3,1298,6446
3210,20.981,14.775,6.206,3,1262,6332
3211,20.843,14.581,6.262,3,1284,6412
3212,21.120,14.919,6.201,3,1262,6344
3213,20.783,14.692,6.092,3,1274,6350
3214,20.328,14.238,6.090,3,1276,6350
3215,20.534,14.506,6.027,3,1286,6388
3216,20.372,14.337,6.035,3,1282,6310
3217,20.495,14.371,6.124,3,1298,6376
3218,21.476,14.282,7.194,3,1286,6348
3219,20.710,14.224,6.486,3,1298,6388
3220,20.855,14.565,6.290,3,1300,6378
3221,20.360,14.159,6.200,3,1314,6392
3222,20.685,14.290,6.395,3,1304,6408
3223,20.380,14.136,6.244,3,1308,6412
3224,20.395,14.291,6.104,3,1298,6390
3225,20.768,14.701,6.067,3,1272,6304
3226,20.119,14.064,6.056,3,1256,6276
3227,20.264,14.227,6.037,3,1262,6316
3228,20.084,14.086,5.998,3,1262,6282
3229,19.967,13.911,6.056,3,1270,6324
3230,20.045,14.049,5.996,3,1264,6270
3231,20.300,14.237,6.063,3,1278,6276
3232,20.888,14.901,5.987,3,1274,6246
3233,21.493,15.453,6.041,3,1280,6306
3234,21.358,15.305,6.053,3,1264,6242
3235,21.594,15.284,6.310,3,1272,6266
3236,20.797,14.536,6.261,3,1242,6228
3237,21.436,15.196,6.240,3,1226,6202
3238,21.021,14.540,6.482,3,1230,6210
3239,20.480,14.435,6.045,3,1256,6290
3240,20.545,14.230,6.315,3,1244,6250
3241,20.251,14.299,5.952,3,1256,6240
3242,21.643,15.335,6.308,3,1260,6256
3243,20.648,14.539,6.109,3,1276,6296
3244,20.845,14.555,6.291,3,1272,6350
3245,21.140,14.749,6.391,3,1276,6370
3246,20.237,14.248,5.989,3,1260,6316
3247,20.429,14.315,6.113,3,1268,6352
3248,20.347,14.268,6.079,3,1264,6306
3249,21.071,14.578,6.493,3,1266,6354
3250,20.567,14.465,6.102,3,1254,6294
3251,20.707,14.439,6.269,3,1258,6316
3252,20.756,14.483,6.273,3,1238,6262
3253,20.299,14.254,6.046,3,1244,6258
3254,20.235,14.258,5.977,3,1262,6296
3255,20.246,14.064,6.182,3,1288,6362
3256,20.304,14.258,6.045,3,1278,6296
3257,20.226,14.166,6.059,3,1282,6334
3258,20.634,14.225,6.409,3,1274,6318
3259,20.533,14.447,6.086,3,1280,6380
3260,20.190,14.164,6.025,3,1274,6376
3261,21.018,14.713,6.306,3,1280,6334
3262,20.401,14.416,5.985,3,1260,6254
3263,20.335,14.375,5.960,3,1266,6258
3264,20.117,14.160,5.957,3,1262,6266
3265,20.055,14.036,6.019,3,1270,6294
3266,20.082,14.147,5.935,3,1262,6288
3267,20.297,14.273,6.024,3,1236,6188
3268,20.107,14.130,5.977,3,1226,6176
3269,20.534,14.572,5.962,3,1254,6278
3270,20.345,14.430,5.914,3,1246,6276
3271,20.502,14.427,6.075,3,1258,6308
3272,20.334,14.340,5.994,3,1252,6284
3273,19.988,14.092,5.896,3,1250,6312
3274,20.415,14.420,5.995,3,1244,6268
3275,21.197,14.819,6.378,3,1250,6318
3276,21.007,15.100,5.908,3,1254,6422
3277,21.105,14.935,6.170,3,1268,6512
3278,21.117,15.093,6.024,3,1270,6616
3279,21.399,15.265,6.134,3,1288,6684
3280,21.815,15.823,5.992,3,1290,6800
3281,22.429,16.206,6.222,3,1298,6888
3282,21.811,15.644,6.167,3,1292,6882
3283,22.164,16.066,6.098,3,1300,6960
3284,22.324,16.247,6.076,3,1300,7018
3285,22.777,16.552,6.226,3,1308,7160
3286,23.432,17.285,6.147,3,1300,7124
3287,22.654,16.498,6.156,3,1308,7286
3288,23.148,16.746,6.401,3,1302,7324
3289,24.262,18.117,6.145,3,1306,7424
3290,23.402,17.262,6.140,3,1302,7420
3291,23.444,17.322,6.122,3,1314,7420
3292,23.559,17.429,6.130,3,1308,7386
3293,23.264,17.168,6.095,3,1312,7458
3294,23.217,17.122,6.095,3,1308,7392
3295,23.162,17.096,6.066,3,1312,7426
3296,23.722,17.412,6.309,3,1298,7298
3297,23.853,17.618,6.234,3,1306,7374
3298,23.712,17.330,6.382,3,1312,7424
3299,23.818,17.470,6.348,3,1308,7438
3300,23.916,17.748,6.167,3,1304,7486
3301,24.535,18.105,6.430,3,1314,7516
3302,24.961,18.676,6.285,3,1296,7468
3303,25.073,18.830,6.244,3,1298,7510
3304,25.159,18.818,6.341,3,1286,7476
3305,24.911,18.725,6.186,3,1296,7498
3306,24.466,18.400,6.065,3,1300,7550
3307,24.088,17.840,6.248,3,1312,7566
3308,23.869,17.805,6.063,3,1294,7508
3309,23.782,17.722,6.060,3,1294,7502
3310,23.871,17.719,6.152,3,1290,7458
3311,23.786,17.730,6.055,3,1296,7410
3312,23.357,17.246,6.111,3,1286,7422
3313,23.269,17.200,6.070,3,1286,7302
3314,23.171,17.256,5.914,3,1268,7246
3315,23.724,17.713,6.010,3,1272,7246
3316,23.014,16.849,6.165,3,1270,7172
3317,23.262,17.256,6.007,3,1278,7100
3318,23.318,17.181,6.137,3,1270,7108
3319,23.378,17.297,6.082,3,1276,7178
3320,23.039,17.016,6.023,3,1270,7110
3321,23.137,17.147,5.990,3,1274,7104
3322,22.761,16.749,6.012,3,1264,7088
3323,23.109,16.864,6.244,3,1270,7034
3324,22.785,16.694,6.091,3,1254,6968
3325,22.612,16.471,6.141,3,1256,6886
3326,22.254,16.254,6.000,3,1242,6852
3327,22.630,16.578,6.051,3,1236,6886
3328,22.549,16.506,6.043,3,1228,6872
3329,22.752,16.546,6.206,3,1232,6830
3330,22.035,16.064,5.971,3,1226,6828
3331,21.727,15.727,6.000,3,1180,6578
3332,22.672,16.294,6.378,3,1190,6520
3333,22.536,16.704,5.832,3,1216,6544
3334,21.087,15.231,5.856,3,1218,6558
3335,21.018,15.250,5.768,3,1214,6416
3336,21.292,15.482,5.811,3,1204,6332
3337,20.948,14.975,5.973,3,1210,6382
3338,20.462,14.780,5.682,3,1192,6366
3339,21.194,15.457,5.737,3,1198,6384
3340,20.957,15.250,5.707,3,1190,6290
3341,20.953,15.217,5.736,3,1194,6312
3342,20.753,15.076,5.677,3,1188,6250
3343,20.872,15.074,5.798,3,1202,6312
3344,20.852,14.970,5.882,3,1222,6346
3345,20.934,14.997,5.937,3,1228,6398
3346,21.279,15.311,5.968,3,1218,6370
3347,20.967,14.960,6.007,3,1232,6334
3348,20.641,14.804,5.837,3,1228,6356
3349,20.727,14.814,5.913,3,1240,6368
3350,20.567,14.666,5.901,3,1236,6386
3351,20.959,14.858,6.100,3,1220,6334
3352,20.626,14.749,5.877,3,1214,6318
3353,20.855,14.726,6.129,3,1230,6392
3354,20.507,14.662,5.845,3,1216,6366
3355,21.021,14.851,6.170,3,1230,6358
3356,20.466,14.531,5.935,3,1224,6384
3357,20.297,14.568,5.729,3,1178,6254
3358,20.225,14.522,5.703,3,1180,6232
3359,20.352,14.586,5.766,3,1190,6262
3360,20.386,14.573,5.814,3,1192,6232
3361,20.506,14.668,5.838,3,1202,6298
3362,20.222,14.510,5.712,3,1184,6292
3363,20.884,14.655,6.229,3,1194,6268
3364,20.999,14.768,6.231,3,1196,6338
3365,20.984,15.122,5.862,3,1196,6320
3366,20.634,14.853,5.781,3,1192,6304
3367,20.714,14.936,5.777,3,1204,6368
3368,20.727,14.873,5.854,3,1196,6326
3369,21.573,15.777,5.796,3,1208,6404
3370,21.562,15.021,6.540,3,1198,6414
3371,21.887,15.865,6.022,3,1200,6370
3372,22.416,16.575,5.841,3,1192,6328
3373,22.374,16.483,5.892,3,1222,6444
3374,22.369,16.268,6.101,3,1202,6382
3375,22.054,16.128,5.926,3,1210,6340
3376,23.092,15.701,7.391,3,1204,6352
3377,21.617,15.312,6.305,3,1216,6468
3378,21.038,15.083,5.954,3,1214,6452
3379,21.368,15.189,6.179,3,1228,6438
3380,21.682,15.696,5.986,3,1226,6450
3381,21.566,15.602,5.964,3,1238,6522
3382,21.105,15.107,5.998,3,1228,6490
3383,21.303,15.264,6.038,3,1232,6490
3384,21.180,15.160,6.021,3,1232,6504
3385,21.566,15.403,6.163,3,1264,6610
3386,21.094,15.054,6.039,3,1256,6594
3387,21.867,15.833,6.034,3,1266,6604
3388,21.043,14.821,6.222,3,1260,6574
3389,20.977,14.947,6.030,3,1274,6614
3390,21.026,14.979,6.047,3,1274,6658
3391,20.837,14.746,6.091,3,1280,6704
3392,20.919,14.804,6.115,3,1274,6680
3393,21.328,15.035,6.292,3,1282,6666
3394,20.996,14.769,6.227,3,1288,6660
3395,20.918,14.800,6.118,3,1270,6552
3396,21.039,14.766,6.273,3,1254,6524
3397,21.113,14.787,6.327,3,1276,6550
3398,20.470,14.510,5.960,3,1264,6538
3399,21.673,15.308,6.365,3,1278,6616
3400,20.877,14.788,6.089,3,1268,6568
3401,20.899,14.713,6.186,3,1272,6416
3402,20.655,14.656,5.999,3,1262,6388
3403,20.666,14.531,6.135,3,1274,6418
3404,20.628,14.620,6.009,3,1266,6372
3405,20.383,14.433,5.950,3,1272,6396
3406,20.436,14.507,5.929,3,1262,6350
3407,20.570,14.448,6.122,3,1282,6454
3408,20.469,14.436,6.033,3,1258,6376
3409,20.418,14.491,5.927,3,1262,6402
3410,20.786,14.844,5.942,3,1256,6390
3411,20.579,14.571,6.009,3,1262,6372
3412,20.572,14.668,5.904,3,1250,6316
3413,20.677,14.137,6.539,3,1258,6328
3414,20.029,14.116,5.914,3,1266,6364
3415,20.454,14.513,5.941,3,1266,6346
3416,20.478,14.492,5.985,3,1266,6408
3417,20.526,14.471,6.055,3,1286,6378
3418,20.356,14.331,6.025,3,1280,6352
3419,20.727,14.450,6.277,3,1288,6388
3420,20.339,14.269,6.070,3,1276,6344
3421,20.338,14.370,5.968,3,1282,6444
3422,20.998,15.018,5.980,3,1272,6476
3423,20.711,14.501,6.211,3,1276,6432
3424,21.017,15.011,6.007,3,1278,6428
3425,21.209,14.305,6.904,3,1294,6474
3426,20.481,14.385,6.096,3,1284,6426
3427,21.740,15.259,6.482,3,1294,6458
3428,21.209,14.637,6.572,3,1294,6460
3429,20.520,14.341,6.179,3,1304,6484
3430,20.770,14.217,6.553,3,1300,6384
3431,20.412,14.282,6.130,3,1292,6294
3432,20.306,14.136,6.170,3,1288,6264
3433,20.606,14.274,6.331,3,1300,6370
3434,20.382,14.345,6.037,3,1290,6340
3435,20.836,14.414,6.422,3,1300,6386
3436,20.650,14.343,6.307,3,1286,6326
3437,20.497,14.415,6.082,3,1290,6294
3438,20.396,14.170,6.226,3,1280,6220
3439,20.226,14.205,6.021,3,1272,6186
3440,20.229,14.149,6.080,3,1262,6158
3441,21.034,14.344,6.690,3,1272,6180
3442,20.547,14.637,5.910,3,1250,6142
3443,21.630,15.173,6.457,3,1256,6186
3444,21.066,14.918,6.148,3,1256,6198
3445,21.722,15.476,6.247,3,1260,6212
3446,20.600,14.642,5.958,3,1244,6252
3447,21.860,15.989,5.871,3,1252,6256
3448,21.263,15.353,5.910,3,1240,6228
3449,20.248,14.275,5.973,3,1252,6172
3450,20.236,14.224,6.012,3,1238,6130
3451,20.156,14.129,6.027,3,1242,6154
3452,20.073,14.223,5.850,3,1228,6146
3453,19.883,14.070,5.812,3,1204,6046
3454,20.194,14.322,5.872,3,1240,6096
3455,20.206,14.218,5.987,3,1284,6282
3456,20.597,14.371,6.227,3,1282,6278
3457,20.770,14.256,6.514,3,1292,6168
3458,20.595,14.513,6.082,3,1278,6170
3459,20.594,14.422,6.173,3,1256,6134
3460,20.257,14.155,6.102,3,1242,6130
3461,20.105,14.101,6.005,3,1270,6204
3462,20.144,14.157,5.987,3,1256,6210
3463,20.159,14.150,6.008,3,1270,6246
3464,20.872,14.669,6.203,3,1270,6290
3465,20.863,14.498,6.365,3,1276,6328
3466,20.341,14.379,5.962,3,1260,6264
3467,20.509,14.436,6.073,3,1260,6290
3468,20.531,14.620,5.911,3,1242,6298
3469,20.588,14.577,6.011,3,1242,6254
3470,20.884,14.658,6.227,3,1232,6224
3471,20.506,14.493,6.013,3,1238,6262
3472,20.821,14.829,5.992,3,1236,6260
3473,20.899,14.545,6.354,3,1262,6336
3474,20.909,14.798,6.112,3,1256,6312
3475,20.880,14.837,6.043,3,1260,6346
3476,21.688,15.657,6.030,3,1238,6316
3477,21.266,15.234,6.032,3,1238,6380
3478,20.417,14.489,5.928,3,1238,6366
3479,21.242,14.798,6.444,3,1234,6358
3480,20.803,14.619,6.185,3,1216,6330
3481,21.107,14.771,6.335,3,1226,6396
3482,20.421,14.534,5.887,3,1206,6380
3483,20.731,14.703,6.027,3,1220,6420
3484,20.734,14.642,6.093,3,1216,6412
3485,21.507,15.401,6.106,3,1216,6368
3486,20.601,14.675,5.926,3,1200,6336
3487,20.724,14.556,6.168,3,1208,6344
3488,20.717,14.537,6.179,3,1202,6442
3489,20.594,14.633,5.961,3,1208,6442
3490,20.640,14.752,5.888,3,1198,6414
3491,21.027,15.064,5.963,3,1212,6518
3492,20.724,14.836,5.888,3,1200,6442
3493,21.337,15.347,5.990,3,1210,6454
3494,20.595,14.681,5.914,3,1204,6418
3495,35.629,27.722,7.906,3,1758,8034
3496,33.626,25.820,7.806,3,1740,8080
3497,33.008,25.182,7.825,3,1754,8216
3498,31.448,23.381,8.066,3,1738,8190
