# cpu: sse2=1 sse41=1 avx2=1 avx512=1
frame,total_ms,raster_ms,other_ms,flushes,tris,binned,area_px,bbox_px,tw,th,m_tex,m_bilin,m_over,m_add,m_blendoth,m_atest,m_ztest,m_flat,m_linv
219,16.677,5.604,11.074,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
220,16.771,5.716,11.055,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
221,16.299,5.335,10.964,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
222,16.799,5.473,11.326,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
223,16.549,5.357,11.192,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
224,16.660,5.354,11.306,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
225,16.742,5.427,11.315,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
226,16.531,5.287,11.243,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
227,16.760,5.382,11.377,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
228,16.736,5.453,11.283,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
229,16.631,5.416,11.215,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
230,16.520,5.260,11.260,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
231,16.850,5.451,11.398,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
232,16.597,5.385,11.211,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
233,16.665,5.381,11.284,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
234,16.761,5.470,11.290,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
235,16.814,5.622,11.192,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
236,16.541,5.491,11.050,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
237,16.484,5.297,11.187,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
238,16.710,5.364,11.346,2,6,1000,1883722,3768304,2048,1024,1883722,916168,967554,0,0,967554,0,1883722,962122
239,18.814,7.494,11.320,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
240,16.754,7.568,9.186,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
241,16.773,7.645,9.128,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
242,16.520,7.524,8.996,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
243,16.702,7.561,9.141,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
244,16.871,7.767,9.104,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
245,16.368,7.477,8.891,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
246,16.805,7.610,9.195,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
247,16.803,7.755,9.048,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
248,16.378,7.453,8.925,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
249,16.799,7.583,9.216,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
250,16.684,7.604,9.080,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
251,16.569,7.500,9.069,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
252,16.757,7.601,9.155,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
253,16.638,7.568,9.070,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
254,16.533,7.433,9.100,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
255,16.919,7.689,9.230,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
256,16.622,7.640,8.982,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
257,16.489,7.473,9.017,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
258,16.679,7.475,9.204,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
259,16.781,7.599,9.182,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
260,16.717,7.641,9.076,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
261,16.635,7.609,9.025,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
262,16.752,7.685,9.067,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
263,16.593,7.621,8.972,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
264,16.891,7.845,9.045,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
265,16.750,7.925,8.825,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
266,16.524,7.790,8.734,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
267,17.050,8.171,8.879,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
268,16.361,7.862,8.499,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
269,16.910,8.108,8.802,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
270,16.594,8.036,8.558,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
271,16.497,7.866,8.631,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
272,16.583,7.778,8.805,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
273,16.399,7.517,8.882,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
274,17.476,8.323,9.152,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
275,16.311,7.964,8.347,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
276,16.739,8.040,8.699,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
277,16.319,7.676,8.643,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
278,16.752,7.765,8.987,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
279,16.884,7.992,8.892,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
280,16.508,7.829,8.679,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
281,16.943,8.110,8.834,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
282,16.827,8.248,8.579,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
283,16.396,7.997,8.399,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
284,16.562,7.897,8.666,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
285,16.520,7.741,8.779,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
286,16.708,7.771,8.937,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
287,16.475,7.567,8.908,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
288,16.717,7.625,9.093,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
289,16.777,7.750,9.027,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
290,16.555,7.625,8.929,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
291,16.737,7.721,9.016,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
292,16.563,7.612,8.951,3,8,1640,3522122,6328304,2048,1024,3522122,916168,2605954,0,0,2605954,0,3522122,962122
293,15.026,6.009,9.017,2,4,1120,2554568,4392336,2048,1024,2554568,916168,1638400,0,0,1638400,0,2554568,916168
294,45.294,17.960,27.334,4,56,4720,9366820,17080158,2048,1024,10288420,916168,5503744,3868508,0,9372252,0,10288420,7011620
295,16.851,15.702,1.149,4,54,4080,7793808,14617010,2048,1024,8715408,916168,3865344,3933896,0,7799240,0,8715408,7077008
296,17.266,16.152,1.114,4,54,4080,7793808,14617010,2048,1024,8715408,916168,3865344,3933896,0,7799240,0,8715408,7077008
297,17.344,16.013,1.331,4,54,4100,7859803,14712226,2048,1024,8781403,916168,3865344,3999891,0,7865235,0,8781403,7143003
298,17.037,15.935,1.102,4,54,4100,7859803,14712226,2048,1024,8781403,916168,3865344,3999891,0,7865235,0,8781403,7143003
299,16.778,15.679,1.099,4,54,4080,7786166,14604090,2048,1024,8707766,916168,3865344,3926254,0,7791598,0,8707766,3143112
300,17.039,15.908,1.130,4,54,4080,7786166,14604090,2048,1024,8707766,916168,3865344,3926254,0,7791598,0,8707766,3143112
301,17.359,15.996,1.363,4,54,4100,7852086,14703200,2048,1024,8773686,916168,3865344,3992174,0,7857518,0,8773686,3143112
302,17.552,16.326,1.226,4,54,4100,7852086,14703200,2048,1024,8773686,916168,3865344,3992174,0,7857518,0,8773686,3143112
303,17.491,16.367,1.123,4,54,4080,7778373,14591006,2048,1024,8699973,916168,3865344,3918461,0,7783805,0,8699973,3143112
304,17.348,16.204,1.144,4,54,4080,7778373,14591006,2048,1024,8699973,916168,3865344,3918461,0,7783805,0,8699973,3143112
305,17.926,16.814,1.112,4,54,4100,7844217,14691122,2048,1024,8765817,916168,3865344,3984305,0,7849649,0,8765817,3143112
306,17.807,16.703,1.104,4,54,4100,7844217,14691122,2048,1024,8765817,916168,3865344,3984305,0,7849649,0,8765817,3143112
307,17.100,15.791,1.309,4,54,4080,7770428,14580694,2048,1024,8692028,916168,3865344,3910516,0,7775860,0,8692028,3143112
308,17.097,15.994,1.103,4,54,4080,7770428,14580694,2048,1024,8692028,916168,3865344,3910516,0,7775860,0,8692028,3143112
309,17.337,16.258,1.079,4,54,4100,7836195,14677778,2048,1024,8757795,916168,3865344,3976283,0,7841627,0,8757795,3143112
310,17.175,16.118,1.057,4,54,4100,7836195,14677778,2048,1024,8757795,916168,3865344,3976283,0,7841627,0,8757795,3143112
311,16.684,15.619,1.065,4,54,4080,7762330,14571368,2048,1024,8683930,916168,3865344,3902418,0,7767762,0,8683930,3143112
312,17.091,15.908,1.184,4,54,4080,7762330,14571368,2048,1024,8683930,916168,3865344,3902418,0,7767762,0,8683930,3143112
313,16.905,15.851,1.055,4,54,4100,7828022,14664270,2048,1024,8749622,916168,3865344,3968110,0,7833454,0,8749622,3143112
314,19.144,18.052,1.093,4,54,4100,7828022,14664270,2048,1024,8749622,916168,3865344,3968110,0,7833454,0,8749622,3143112
315,17.853,16.658,1.195,4,54,4080,7754081,14558918,2048,1024,8675681,916168,3865344,3894169,0,7759513,0,8675681,3143112
316,18.070,16.975,1.096,4,54,4080,7754081,14558918,2048,1024,8675681,916168,3865344,3894169,0,7759513,0,8675681,3143112
317,17.637,16.498,1.138,4,54,4100,7819696,14653606,2048,1024,8741296,916168,3865344,3959784,0,7825128,0,8741296,3143112
318,17.057,15.856,1.201,4,54,4100,7819696,14653606,2048,1024,8741296,916168,3865344,3959784,0,7825128,0,8741296,3143112
319,17.172,16.079,1.093,4,54,4080,7745679,14545150,2048,1024,8667279,916168,3865344,3885767,0,7751111,0,8667279,3143112
320,16.923,15.828,1.095,4,54,4080,7745679,14545150,2048,1024,8667279,916168,3865344,3885767,0,7751111,0,8667279,3143112
321,18.163,17.032,1.131,4,54,4100,7811219,14640928,2048,1024,8732819,916168,3865344,3951307,0,7816651,0,8732819,3143112
322,17.083,15.975,1.107,4,54,4100,7811219,14640928,2048,1024,8732819,916168,3865344,3951307,0,7816651,0,8732819,3143112
323,16.947,15.842,1.105,4,54,4080,7737126,14534270,2048,1024,8658726,916168,3865344,3877214,0,7742558,0,8658726,3143112
324,16.892,15.726,1.166,4,54,4080,7737126,14534270,2048,1024,8658726,916168,3865344,3877214,0,7742558,0,8658726,3143112
325,17.043,16.007,1.036,4,54,4080,7802589,14628106,2048,1024,8724189,916168,3865344,3942677,0,7808021,0,8724189,3143112
326,16.972,15.897,1.074,4,54,4080,7802589,14628106,2048,1024,8724189,916168,3865344,3942677,0,7808021,0,8724189,3143112
327,16.914,15.856,1.058,4,54,4080,7728420,14520158,2048,1024,8650020,916168,3865344,3868508,0,7733852,0,8650020,7011620
328,17.043,15.918,1.125,4,54,4080,7728420,14520158,2048,1024,8650020,916168,3865344,3868508,0,7733852,0,8650020,7011620
329,17.069,16.009,1.060,4,54,4080,7793808,14617010,2048,1024,8715408,916168,3865344,3933896,0,7799240,0,8715408,7077008
330,17.124,16.049,1.075,4,54,4080,7793808,14617010,2048,1024,8715408,916168,3865344,3933896,0,7799240,0,8715408,7077008
331,17.031,15.940,1.091,4,54,4100,7859803,14712226,2048,1024,8781403,916168,3865344,3999891,0,7865235,0,8781403,7143003
332,17.226,16.134,1.093,4,54,4100,7859803,14712226,2048,1024,8781403,916168,3865344,3999891,0,7865235,0,8781403,7143003
333,16.857,15.786,1.071,4,54,4080,7786166,14604090,2048,1024,8707766,916168,3865344,3926254,0,7791598,0,8707766,3143112
334,17.734,16.455,1.279,4,54,4080,7786166,14604090,2048,1024,8707766,916168,3865344,3926254,0,7791598,0,8707766,3143112
335,17.392,16.254,1.137,4,54,4100,7852086,14703200,2048,1024,8773686,916168,3865344,3992174,0,7857518,0,8773686,3143112
336,17.165,16.033,1.132,4,54,4100,7852086,14703200,2048,1024,8773686,916168,3865344,3992174,0,7857518,0,8773686,3143112
337,17.316,16.185,1.131,4,54,4080,7778373,14591006,2048,1024,8699973,916168,3865344,3918461,0,7783805,0,8699973,3143112
338,18.273,17.182,1.090,4,54,4080,7778373,14591006,2048,1024,8699973,916168,3865344,3918461,0,7783805,0,8699973,3143112
339,17.889,16.809,1.080,4,54,4100,7844217,14691122,2048,1024,8765817,916168,3865344,3984305,0,7849649,0,8765817,3143112
340,17.504,16.420,1.083,4,54,4100,7844217,14691122,2048,1024,8765817,916168,3865344,3984305,0,7849649,0,8765817,3143112
341,16.827,15.751,1.075,4,54,4080,7770428,14580694,2048,1024,8692028,916168,3865344,3910516,0,7775860,0,8692028,3143112
342,17.016,15.915,1.100,4,54,4080,7770428,14580694,2048,1024,8692028,916168,3865344,3910516,0,7775860,0,8692028,3143112
343,17.032,15.995,1.037,4,54,4100,7836195,14677778,2048,1024,8757795,916168,3865344,3976283,0,7841627,0,8757795,3143112
344,16.961,15.887,1.074,4,54,4100,7836195,14677778,2048,1024,8757795,916168,3865344,3976283,0,7841627,0,8757795,3143112
345,16.979,15.836,1.143,4,54,4080,7762330,14571368,2048,1024,8683930,916168,3865344,3902418,0,7767762,0,8683930,3143112
346,16.827,15.757,1.071,4,54,4080,7762330,14571368,2048,1024,8683930,916168,3865344,3902418,0,7767762,0,8683930,3143112
347,20.083,16.456,3.627,5,344,4456,7902262,14821614,2048,1024,8823862,916168,3939584,3968110,0,7907694,0,8823862,3217352
348,16.283,14.204,2.078,5,342,3816,6263862,12261614,2048,1024,7185462,916168,2301184,3968110,0,6269294,0,7185462,3217352
349,17.053,14.580,2.473,5,342,3796,6189921,12156262,2048,1024,7111521,916168,2301184,3894169,0,6195353,0,7111521,3217352
350,16.265,14.188,2.077,5,342,3796,6189921,12156262,2048,1024,7111521,916168,2301184,3894169,0,6195353,0,7111521,3217352
351,17.839,15.330,2.509,5,342,3816,6255536,12250950,2048,1024,7177136,916168,2301184,3959784,0,6260968,0,7177136,3217352
352,17.230,15.144,2.087,5,342,3816,6255536,12250950,2048,1024,7177136,916168,2301184,3959784,0,6260968,0,7177136,3217352
353,16.437,14.304,2.133,5,342,3796,6181519,12142494,2048,1024,7103119,916168,2301184,3885767,0,6186951,0,7103119,3217352
354,17.278,14.940,2.338,5,342,3796,6181519,12142494,2048,1024,7103119,916168,2301184,3885767,0,6186951,0,7103119,3217352
355,17.224,14.980,2.244,5,342,3816,6247059,12238272,2048,1024,7168659,916168,2301184,3951307,0,6252491,0,7168659,3217352
356,16.244,14.139,2.105,5,342,3816,6247059,12238272,2048,1024,7168659,916168,2301184,3951307,0,6252491,0,7168659,3217352
357,17.264,14.712,2.551,5,342,3796,6172966,12131614,2048,1024,7094566,916168,2301184,3877214,0,6178398,0,7094566,3217352
358,16.880,14.758,2.123,5,342,3796,6172966,12131614,2048,1024,7094566,916168,2301184,3877214,0,6178398,0,7094566,3217352
359,16.892,14.736,2.155,5,342,3796,6238429,12225450,2048,1024,7160029,916168,2301184,3942677,0,6243861,0,7160029,3217352
360,16.652,14.571,2.081,5,342,3796,6238429,12225450,2048,1024,7160029,916168,2301184,3942677,0,6243861,0,7160029,3217352
361,16.430,14.351,2.079,5,342,3796,6164260,12117502,2048,1024,7085860,916168,2301184,3868508,0,6169692,0,7085860,7085860
362,16.363,14.037,2.326,5,342,3796,6164260,12117502,2048,1024,7085860,916168,2301184,3868508,0,6169692,0,7085860,7085860
363,18.102,14.324,3.778,5,342,3796,6229648,12214354,2048,1024,7151248,916168,2301184,3933896,0,6235080,0,7151248,7151248
364,16.496,14.112,2.384,5,342,3796,6229648,12214354,2048,1024,7151248,916168,2301184,3933896,0,6235080,0,7151248,7151248
365,16.640,14.130,2.509,5,342,3816,6295643,12309570,2048,1024,7217243,916168,2301184,3999891,0,6301075,0,7217243,7217243
366,17.002,14.462,2.539,5,342,3816,6295643,12309570,2048,1024,7217243,916168,2301184,3999891,0,6301075,0,7217243,7217243
367,16.244,14.030,2.213,5,342,3796,6222006,12201434,2048,1024,7143606,916168,2301184,3926254,0,6227438,0,7143606,3217352
368,16.799,14.138,2.661,5,342,3796,6222006,12201434,2048,1024,7143606,916168,2301184,3926254,0,6227438,0,7143606,3217352
369,16.928,14.434,2.494,5,342,3816,6287926,12300544,2048,1024,7209526,916168,2301184,3992174,0,6293358,0,7209526,3217352
370,16.362,14.151,2.211,5,342,3816,6287926,12300544,2048,1024,7209526,916168,2301184,3992174,0,6293358,0,7209526,3217352
371,16.634,14.082,2.553,5,342,3796,6214213,12188350,2048,1024,7135813,916168,2301184,3918461,0,6219645,0,7135813,3217352
372,16.339,14.231,2.108,4,214,3636,6181445,12116542,2048,1024,7103045,916168,2268416,3918461,0,6186877,0,7103045,3184584
373,16.512,14.072,2.440,4,214,3656,6247289,12216658,2048,1024,7168889,916168,2268416,3984305,0,6252721,0,7168889,3184584
374,16.943,14.339,2.604,4,214,3656,6247289,12216658,2048,1024,7168889,916168,2268416,3984305,0,6252721,0,7168889,3184584
375,16.471,14.158,2.313,4,214,3636,6173500,12106230,2048,1024,7095100,916168,2268416,3910516,0,6178932,0,7095100,3184584
376,16.741,14.218,2.523,4,214,3636,6173500,12106230,2048,1024,7095100,916168,2268416,3910516,0,6178932,0,7095100,3184584
377,17.253,14.810,2.442,4,214,3656,6239267,12203314,2048,1024,7160867,916168,2268416,3976283,0,6244699,0,7160867,3184584
378,16.049,14.203,1.845,4,214,3656,6239267,12203314,2048,1024,7160867,916168,2268416,3976283,0,6244699,0,7160867,3184584
379,16.675,14.211,2.464,4,214,3636,6165402,12096904,2048,1024,7087002,916168,2268416,3902418,0,6170834,0,7087002,3184584
380,16.857,14.366,2.491,4,214,3636,6165402,12096904,2048,1024,7087002,916168,2268416,3902418,0,6170834,0,7087002,3184584
381,17.122,14.861,2.261,4,214,3656,6231094,12189806,2048,1024,7152694,916168,2268416,3968110,0,6236526,0,7152694,3184584
382,16.244,14.355,1.889,4,214,3656,6231094,12189806,2048,1024,7152694,916168,2268416,3968110,0,6236526,0,7152694,3184584
383,16.240,13.996,2.244,4,214,3636,6157153,12084454,2048,1024,7078753,916168,2268416,3894169,0,6162585,0,7078753,3184584
384,16.912,14.214,2.698,4,214,3636,6157153,12084454,2048,1024,7078753,916168,2268416,3894169,0,6162585,0,7078753,3184584
385,17.028,14.275,2.753,4,214,3656,6222768,12179142,2048,1024,7144368,916168,2268416,3959784,0,6228200,0,7144368,3184584
386,17.478,14.230,3.248,4,214,3656,6222768,12179142,2048,1024,7144368,916168,2268416,3959784,0,6228200,0,7144368,3184584
387,17.332,14.004,3.329,4,214,3636,6148751,12070686,2048,1024,7070351,916168,2268416,3885767,0,6154183,0,7070351,3184584
388,16.512,13.888,2.624,4,214,3636,6148751,12070686,2048,1024,7070351,916168,2268416,3885767,0,6154183,0,7070351,3184584
389,17.201,14.283,2.919,4,214,3656,6214291,12166464,2048,1024,7135891,916168,2268416,3951307,0,6219723,0,7135891,3184584
390,16.627,14.292,2.334,4,214,3656,6214291,12166464,2048,1024,7135891,916168,2268416,3951307,0,6219723,0,7135891,3184584
391,16.950,14.532,2.418,4,214,3636,6140198,12059806,2048,1024,7061798,916168,2268416,3877214,0,6145630,0,7061798,3184584
392,16.111,14.086,2.025,4,214,3636,6140198,12059806,2048,1024,7061798,916168,2268416,3877214,0,6145630,0,7061798,3184584
393,17.022,14.450,2.572,4,214,3636,6205661,12153642,2048,1024,7127261,916168,2268416,3942677,0,6211093,0,7127261,3184584
394,16.531,14.311,2.220,4,214,3636,6205661,12153642,2048,1024,7127261,916168,2268416,3942677,0,6211093,0,7127261,3184584
395,16.646,14.237,2.409,4,214,3636,6131492,12045694,2048,1024,7053092,916168,2268416,3868508,0,6136924,0,7053092,7053092
396,17.669,15.297,2.373,4,214,3636,6131492,12045694,2048,1024,7053092,916168,2268416,3868508,0,6136924,0,7053092,7053092
397,16.797,14.680,2.117,5,342,3796,6229648,12214354,2048,1024,7151248,916168,2301184,3933896,0,6235080,0,7151248,7151248
398,17.217,15.072,2.146,5,342,3796,6229648,12214354,2048,1024,7151248,916168,2301184,3933896,0,6235080,0,7151248,7151248
