frame,total_ms,raster_ms,other_ms,flushes,tris,binned,area_px,bbox_px,tw,th
9340,19.207,13.327,5.879,3,1254,6278,6075134,12224484,2048,1024
9341,19.179,13.345,5.834,3,1258,6250,6089726,12254920,2048,1024
9342,19.567,13.698,5.869,3,1258,6248,6118398,12310052,2048,1024
9343,19.598,13.527,6.071,3,1272,6284,6155262,12385998,2048,1024
9344,19.569,13.730,5.839,3,1264,6222,6129150,12329730,2048,1024
9345,19.164,13.265,5.898,3,1250,6196,6117886,12305716,2048,1024
9346,19.479,13.679,5.800,3,1252,6230,6104318,12275730,2048,1024
9347,19.411,13.524,5.886,3,1266,6300,6154238,12377854,2048,1024
9348,20.476,14.560,5.916,3,1258,6260,6126590,12318154,2048,1024
9349,20.491,14.569,5.922,3,1264,6354,6168830,12404136,2048,1024
9350,20.248,14.453,5.795,3,1254,6266,6142974,12347866,2048,1024
9351,20.834,14.566,6.268,3,1276,6366,6198526,12461864,2048,1024
9352,20.489,14.506,5.982,3,1274,6346,6181118,12423422,2048,1024
9353,20.771,14.698,6.073,3,1288,6380,6199806,12462340,2048,1024
9354,20.396,14.130,6.266,3,1286,6342,6202878,12418240,2048,1024
9355,22.860,14.768,8.091,3,1292,6410,6268414,12551166,2048,1024
9356,20.176,14.161,6.015,3,1284,6392,6261246,12532882,2048,1024
9357,20.102,13.948,6.154,3,1302,6522,6335230,12685068,2048,1024
9358,21.374,15.447,5.927,3,1276,6378,6203134,12414652,2048,1024
9359,19.890,13.745,6.145,3,1304,6522,6266110,12545028,2048,1024
9360,20.166,14.093,6.073,3,1298,6478,6275838,12562416,2048,1024
9361,20.783,14.678,6.105,3,1310,6524,6324734,12663596,2048,1024
9362,20.902,14.491,6.411,3,1304,6470,6277374,12564810,2048,1024
9363,20.644,14.381,6.263,3,1316,6492,6325246,12662806,2048,1024
9364,21.104,14.746,6.358,3,1308,6434,6301950,12612146,2048,1024
9365,21.348,15.052,6.296,3,1336,6588,6427134,12868638,2048,1024
9366,20.513,14.398,6.115,3,1330,6496,6346238,12701484,2048,1024
9367,20.856,14.625,6.231,3,1340,6600,6389246,12785896,2048,1024
9368,21.099,14.895,6.204,3,1306,6440,6286846,12647194,2048,1024
9369,21.317,14.931,6.385,3,1306,6490,6297086,12669606,2048,1024
9370,22.095,15.823,6.272,3,1326,6582,6358270,12788022,2048,1024
9371,22.355,16.140,6.214,3,1328,6642,6395646,12864048,2048,1024
9372,21.338,15.114,6.225,3,1310,6532,6319614,12706366,2048,1024
9373,21.162,15.006,6.156,3,1310,6534,6300158,12667126,2048,1024
9374,20.971,14.867,6.103,3,1308,6542,6295294,12656198,2048,1024
9375,21.102,14.998,6.104,3,1308,6586,6289406,12646074,2048,1024
9376,20.878,14.807,6.071,3,1310,6578,6289662,12642992,2048,1024
9377,20.900,14.739,6.162,3,1320,6652,6314494,12695502,2048,1024
9378,21.063,14.933,6.130,3,1308,6608,6316030,12695242,2048,1024
9379,21.170,15.015,6.155,3,1322,6678,6364158,12793624,2048,1024
9380,20.801,14.680,6.121,3,1316,6570,6306302,12674458,2048,1024
9381,20.699,14.609,6.089,3,1316,6562,6346238,12755674,2048,1024
9382,20.506,14.406,6.100,3,1308,6494,6326526,12712570,2048,1024
9383,20.254,14.098,6.157,3,1316,6542,6369022,12800694,2048,1024
9384,20.703,14.669,6.034,3,1306,6504,6352894,12763582,2048,1024
9385,20.446,14.355,6.091,3,1320,6564,6399742,12860832,2048,1024
9386,20.785,14.487,6.299,3,1318,6542,6405118,12869090,2048,1024
9387,20.658,14.440,6.218,3,1330,6604,6461182,12983594,2048,1024
9388,20.949,14.686,6.263,3,1316,6528,6419198,12895620,2048,1024
9389,20.784,14.690,6.095,3,1290,6468,6379774,12813956,2048,1024
9390,20.526,14.365,6.161,3,1292,6472,6373374,12798662,2048,1024
9391,20.850,14.603,6.247,3,1304,6492,6377470,12809274,2048,1024
9392,20.739,14.568,6.171,3,1306,6504,6350846,12751682,2048,1024
9393,21.526,15.126,6.400,3,1300,6478,6316542,12682972,2048,1024
9394,20.821,14.448,6.373,3,1298,6458,6283518,12613552,2048,1024
9395,20.586,14.119,6.468,3,1310,6440,6277886,12604018,2048,1024
9396,20.720,14.533,6.187,3,1308,6474,6256382,12557640,2048,1024
9397,20.463,14.311,6.152,3,1296,6424,6268926,12584708,2048,1024
9398,19.608,13.645,5.963,3,1284,6372,6184702,12410076,2048,1024
9399,19.962,13.897,6.066,3,1278,6420,6185726,12412596,2048,1024
9400,19.757,13.812,5.945,3,1270,6394,6166782,12373456,2048,1024
9401,19.480,13.571,5.909,3,1260,6446,6190846,12422570,2048,1024
9402,19.836,13.827,6.009,3,1264,6420,6173182,12338338,2048,1024
9403,20.486,14.463,6.022,3,1252,6446,6154238,12300218,2048,1024
9404,20.134,14.149,5.984,3,1248,6402,6161662,12313242,2048,1024
9405,19.170,13.529,5.642,3,1200,6256,6100222,12188028,2048,1024
9406,19.079,13.453,5.626,3,1200,6228,6101502,12190324,2048,1024
9407,18.993,13.406,5.586,3,1198,6248,6100990,12192596,2048,1024
9408,19.284,13.329,5.956,3,1188,6172,6067198,12120714,2048,1024
9409,19.129,13.368,5.761,3,1204,6240,6111742,12213642,2048,1024
9410,19.480,13.826,5.653,3,1188,6162,6067198,12120810,2048,1024
9411,18.887,13.242,5.645,3,1188,6142,6084862,12158198,2048,1024
9412,18.940,13.422,5.518,3,1176,6066,6009342,12001870,2048,1024
9413,18.841,13.385,5.456,3,1166,5980,6021374,12028256,2048,1024
9414,18.570,13.144,5.426,3,1158,5944,5982462,11946264,2048,1024
9415,18.698,13.119,5.580,3,1156,5904,5980670,11939598,2048,1024
9416,18.528,13.141,5.387,3,1154,5896,5966334,11906784,2048,1024
9417,18.558,13.090,5.468,3,1156,5928,5983742,11943702,2048,1024
9418,18.636,13.117,5.519,3,1148,5924,5956606,11885846,2048,1024
9419,18.429,12.920,5.509,3,1144,5948,5967614,11908370,2048,1024
9420,18.573,13.190,5.382,3,1142,5930,5946622,11863448,2048,1024
9421,18.833,13.041,5.792,3,1152,5950,5961726,11894658,2048,1024
9422,18.845,13.249,5.596,3,1152,5906,5961470,11891978,2048,1024
9423,19.334,13.704,5.630,3,1150,5920,5978878,11928892,2048,1024
9424,19.369,13.872,5.496,3,1142,5850,5953022,11871976,2048,1024
9425,19.787,14.117,5.671,3,1114,5754,5898750,11761280,2048,1024
9426,18.910,13.515,5.395,3,1110,5724,5881342,11722818,2048,1024
9427,19.516,13.945,5.571,3,1134,5866,5958398,11881016,2048,1024
9428,19.352,13.608,5.743,3,1128,5848,5955838,11872474,2048,1024
9429,18.640,13.084,5.555,3,1148,5886,5999614,11962766,2048,1024
9430,18.662,13.067,5.595,3,1150,5902,5984254,11928888,2048,1024
9431,19.001,13.393,5.609,3,1158,5954,6040318,12039892,2048,1024
9432,19.526,14.022,5.504,3,1120,5802,5957374,11939780,2048,1024
9433,19.976,14.180,5.796,3,1146,5924,6032382,12089682,2048,1024
9434,19.986,14.111,5.875,3,1158,5952,6018046,12045408,2048,1024
9435,19.753,14.058,5.695,3,1156,5948,6037758,12085694,2048,1024
9436,19.312,13.838,5.474,3,1134,5850,5961470,11919314,2048,1024
9437,19.970,14.181,5.789,3,1168,5952,6047486,12088912,2048,1024
9438,19.512,13.858,5.653,3,1164,5860,5988350,11940276,2048,1024
9439,19.549,13.873,5.676,3,1178,5970,6051326,12065746,2048,1024
9440,19.534,13.955,5.579,3,1168,5898,6019582,11990180,2048,1024
9441,19.073,13.172,5.901,3,1188,5988,6067198,12081536,2048,1024
9442,18.954,13.237,5.717,3,1198,6014,6051582,12024258,2048,1024
9443,19.087,13.075,6.012,3,1204,6110,6089470,12074062,2048,1024
9444,18.926,13.087,5.839,3,1200,6088,6073342,11992288,2048,1024
9445,18.714,12.975,5.739,3,1192,6080,6077694,11977006,2048,1024
9446,18.779,13.170,5.609,3,1188,6024,6061054,11949700,2048,1024
9447,18.742,13.165,5.577,3,1188,5968,6071038,11927442,2048,1024
9448,18.734,13.051,5.683,3,1180,5958,6045438,11883486,2048,1024
9449,18.733,13.039,5.694,3,1188,5936,6103294,11903216,2048,1024
9450,18.826,13.300,5.526,3,1174,5924,6054654,11881192,2048,1024
9451,18.571,12.818,5.753,3,1186,5918,6077694,11888294,2048,1024
9452,19.041,13.193,5.848,3,1174,5864,6073854,11882682,2048,1024
9453,18.746,13.011,5.735,3,1198,5918,6148350,11954384,2048,1024
9454,19.557,13.600,5.957,3,1190,5872,6126846,11903936,2048,1024
9455,19.213,13.506,5.708,3,1194,5888,6115582,11917568,2048,1024
9456,20.519,14.836,5.682,3,1182,5828,6075134,11846842,2048,1024
9457,19.993,14.087,5.906,3,1184,5850,6098174,11900296,2048,1024
9458,18.873,13.205,5.668,3,1176,5798,6067966,11874630,2048,1024
9459,18.696,12.922,5.775,3,1138,5680,6003966,11738136,2048,1024
9460,19.183,13.185,5.997,3,1124,5602,5940990,11666226,2048,1024
9461,18.699,12.881,5.817,3,1146,5732,5997310,11687342,2048,1024
9462,19.345,12.782,6.563,3,1148,5766,5997054,11688014,2048,1024
9463,18.681,12.994,5.688,3,1142,5792,5985278,11664942,2048,1024
9464,18.738,13.116,5.622,3,1144,5790,5981182,11662726,2048,1024
9465,19.073,13.064,6.009,3,1126,5720,5980926,11743500,2048,1024
9466,18.628,12.869,5.759,3,1158,5868,6036222,11862734,2048,1024
9467,18.925,12.973,5.952,3,1140,5818,5995774,11812676,2048,1024
9468,18.725,13.053,5.672,3,1152,5830,6005502,11834872,2048,1024
9469,18.927,13.186,5.740,3,1168,5864,6051326,11936464,2048,1024
9470,19.255,13.577,5.678,3,1172,5884,6035966,11939240,2048,1024
9471,18.887,13.233,5.654,3,1164,5874,6043646,11968104,2048,1024
9472,18.723,13.061,5.663,3,1170,5912,6046718,11969818,2048,1024
9473,19.125,13.479,5.646,3,1172,5954,6064382,12010804,2048,1024
9474,18.743,13.114,5.629,3,1176,5998,6059774,12010200,2048,1024
9475,18.877,13.316,5.560,3,1174,6044,6041086,11974184,2048,1024
9476,19.092,13.278,5.814,3,1180,6044,6044158,11970840,2048,1024
9477,18.988,13.266,5.722,3,1174,6036,6052350,11987044,2048,1024
9478,18.954,13.336,5.618,3,1178,6044,6039294,11988204,2048,1024
9479,18.732,13.014,5.718,3,1178,6056,6044158,11988584,2048,1024
9480,20.948,14.599,6.348,3,1216,6648,7099646,13390998,2048,1024
9481,20.522,14.692,5.830,3,1206,6638,7103742,13392090,2048,1024
9482,20.351,14.724,5.627,3,1210,6644,7115774,13393054,2048,1024
9483,20.456,14.701,5.755,3,1224,6660,7181310,13444614,2048,1024
9484,20.563,14.761,5.802,3,1228,6686,7181822,13428836,2048,1024
9485,20.301,14.700,5.601,3,1196,6536,7131646,13314240,2048,1024
9486,20.089,14.465,5.624,3,1194,6526,7078398,13277506,2048,1024
9487,20.738,14.823,5.915,3,1222,6630,7132926,13393814,2048,1024
9488,20.446,14.709,5.737,3,1218,6572,7099902,13330476,2048,1024
9489,20.338,14.651,5.686,3,1206,6532,6835710,13359664,2048,1024
9490,20.682,14.488,6.194,3,1202,6486,6806526,13295420,2048,1024
9491,20.797,14.646,6.151,3,1214,6574,6836990,13371400,2048,1024
9492,20.137,14.346,5.791,3,1202,6526,6775038,13288068,2048,1024
9493,20.852,15.189,5.663,3,1204,6558,6806270,13344134,2048,1024
9494,20.554,14.821,5.732,3,1210,6552,6806270,13331252,2048,1024
9495,20.456,14.797,5.659,3,1202,6548,6815230,13349164,2048,1024
9496,20.461,14.596,5.866,3,1186,6462,6774270,13326934,2048,1024
9497,20.167,14.542,5.626,3,1176,6426,6749438,13268426,2048,1024
9498,20.380,14.495,5.885,3,1204,6520,6788094,13320110,2048,1024
9499,20.480,14.660,5.820,3,1228,6654,6847742,13442822,2048,1024
9500,21.916,15.668,6.248,3,1242,6686,6862078,13458820,2048,1024
9501,21.619,15.558,6.061,3,1212,6560,6821374,13491334,2048,1024
9502,21.940,16.166,5.774,3,1254,6740,6925310,13691750,2048,1024
9503,22.207,15.885,6.322,3,1268,6832,6981886,13807832,2048,1024
9504,22.073,15.813,6.260,3,1274,6814,6980094,13789074,2048,1024
9505,24.213,16.450,7.763,3,1280,6814,7009022,13839584,2048,1024
9506,23.626,16.895,6.731,3,1278,6822,6998270,13806852,2048,1024
9507,21.510,15.220,6.290,3,1268,6814,6999806,13808620,2048,1024
9508,21.103,14.934,6.169,3,1264,6800,6990846,13774836,2048,1024
9509,21.460,15.091,6.369,3,1280,6872,7036158,13859160,2048,1024
9510,20.852,14.670,6.182,3,1258,6756,6941182,13665384,2048,1024
9511,21.206,15.090,6.116,3,1276,6872,7009278,13806010,2048,1024
9512,20.901,14.820,6.080,3,1262,6754,6938110,13645672,2048,1024
9513,21.204,15.055,6.149,3,1286,6856,7005438,13775358,2048,1024
9514,21.333,14.933,6.400,3,1308,6894,7052286,13857458,2048,1024
9515,21.692,15.272,6.420,3,1312,6968,7082494,13921040,2048,1024
9516,20.914,14.855,6.059,3,1310,6910,7031294,13802234,2048,1024
9517,21.352,15.045,6.307,3,1326,7008,7097598,13930560,2048,1024
9518,21.506,15.189,6.317,3,1320,6970,7062782,13854632,2048,1024
9519,22.182,15.861,6.320,3,1326,7004,7080958,13892302,2048,1024
9520,21.102,14.700,6.402,3,1300,6896,7039486,13800036,2048,1024
9521,21.058,14.954,6.105,3,1324,7024,7137790,14001212,2048,1024
9522,21.507,15.039,6.468,3,1310,6870,7058174,13832626,2048,1024
9523,21.378,14.985,6.393,3,1326,6966,7078142,13875572,2048,1024
9524,21.415,15.143,6.273,3,1318,6932,7052798,13818000,2048,1024
9525,22.886,16.267,6.619,3,1328,7044,7113726,13942360,2048,1024
9526,21.202,14.891,6.311,3,1326,7024,7140094,13987910,2048,1024
9527,21.249,15.120,6.129,3,1338,7140,7205630,14120522,2048,1024
9528,21.612,15.254,6.359,3,1332,7090,7192574,14087580,2048,1024
9529,21.565,15.147,6.418,3,1310,7028,7131134,13962634,2048,1024
9530,22.312,16.288,6.024,3,1304,7026,7092478,13877324,2048,1024
9531,21.987,15.779,6.207,3,1334,7140,7157246,14017522,2048,1024
9532,21.306,15.158,6.148,3,1334,7098,7149822,14002818,2048,1024
9533,22.087,15.770,6.316,3,1348,7220,7254782,14222762,2048,1024
9534,21.392,15.181,6.211,3,1336,7064,7134206,13977950,2048,1024
9535,21.630,15.342,6.287,3,1358,7150,7235838,14191496,2048,1024
9536,22.028,15.542,6.486,3,1362,7126,7223806,14166356,2048,1024
9537,23.120,16.624,6.497,3,1330,7010,7186174,14094404,2048,1024
9538,21.509,15.255,6.255,3,1324,6928,7116798,13953722,2048,1024
9539,21.737,15.168,6.570,3,1342,6970,7172094,14081224,2048,1024
9540,21.653,15.206,6.447,3,1346,6992,7195646,14129140,2048,1024
9541,21.956,15.704,6.252,3,1346,7068,7479294,14183296,2048,1024
9542,21.199,15.000,6.198,3,1316,6904,7387390,14012796,2048,1024
9543,21.376,15.001,6.375,3,1322,6980,7411454,13946178,2048,1024
9544,21.505,14.945,6.560,3,1324,6962,7431422,13979144,2048,1024
9545,21.652,15.405,6.247,3,1350,7144,7509502,14139630,2048,1024
9546,21.476,15.244,6.232,3,1342,7060,7481854,14075294,2048,1024
9547,21.332,15.138,6.194,3,1326,7046,7440894,13993482,2048,1024
9548,21.345,15.064,6.281,3,1328,7020,7435774,13974992,2048,1024
9549,22.166,15.324,6.843,3,1346,7172,7525374,14167094,2048,1024
9550,21.444,15.101,6.343,3,1342,7206,7498238,14104622,2048,1024
9551,21.972,15.442,6.530,3,1326,7134,7509502,14128000,2048,1024
9552,22.399,16.076,6.322,3,1324,7168,7493374,14088666,2048,1024
9553,22.298,15.668,6.630,3,1340,7266,7576574,14261620,2048,1024
9554,22.027,15.684,6.344,3,1340,7272,7578110,14258060,2048,1024
9555,21.432,15.171,6.260,3,1310,7192,7517950,14135350,2048,1024
9556,21.294,15.083,6.211,3,1308,7132,7496958,14086128,2048,1024
9557,21.474,15.119,6.355,3,1326,7248,7549950,14197490,2048,1024
9558,21.883,15.546,6.337,3,1324,7186,7546622,14184428,2048,1024
9559,21.039,14.964,6.074,3,1272,6992,7445758,14098504,2048,1024
9560,21.245,15.135,6.110,3,1250,6886,7364862,13993988,2048,1024
9561,21.593,15.670,5.923,3,1262,6944,7364350,13986890,2048,1024
9562,21.600,15.636,5.964,3,1288,7036,7404030,14054620,2048,1024
9563,20.869,14.810,6.059,3,1286,6962,7383038,14004838,2048,1024
9564,21.205,14.915,6.290,3,1274,6912,7350782,13932550,2048,1024
9565,21.647,15.524,6.123,3,1276,6844,7328766,13880866,2048,1024
9566,20.985,15.047,5.938,3,1278,6806,7058430,13850194,2048,1024
9567,20.980,14.891,6.089,3,1280,6804,7051518,13828566,2048,1024
9568,20.894,14.817,6.077,3,1276,6758,7042046,13803230,2048,1024
9569,20.905,15.050,5.855,3,1274,6806,7015934,13741860,2048,1024
9570,22.358,16.397,5.961,3,1272,6764,7005694,13706330,2048,1024
9571,21.909,16.054,5.855,3,1240,6642,6745598,13565374,2048,1024
9572,21.409,15.471,5.938,3,1224,6526,6675198,13415682,2048,1024
9573,21.637,15.698,5.939,3,1266,6742,6794494,13651244,2048,1024
9574,21.320,15.555,5.765,3,1244,6594,6708734,13461608,2048,1024
9575,21.036,15.017,6.019,3,1260,6702,6772734,13585558,2048,1024
9576,20.680,14.630,6.049,3,1248,6612,6707966,13447590,2048,1024
9577,20.681,14.780,5.901,3,1276,6752,6792446,13620638,2048,1024
9578,20.585,14.554,6.031,3,1278,6682,6746110,13520524,2048,1024
9579,20.593,14.473,6.120,3,1260,6690,6772990,13573362,2048,1024
9580,20.134,14.411,5.723,3,1248,6620,6767614,13557316,2048,1024
9581,20.536,14.604,5.932,3,1272,6668,6751230,13526836,2048,1024
9582,20.196,14.427,5.769,3,1248,6528,6670078,13355324,2048,1024
9583,21.240,15.010,6.230,3,1274,6638,6745854,13510842,2048,1024
9584,20.754,14.726,6.028,3,1252,6518,6686974,13383740,2048,1024
9585,21.043,14.972,6.070,3,1274,6610,6728446,13469294,2048,1024
9586,20.273,14.534,5.739,3,1250,6448,6652158,13306130,2048,1024
9587,20.663,14.723,5.940,3,1278,6638,6915070,13443284,2048,1024
9588,20.846,14.758,6.088,3,1246,6470,6812926,13228394,2048,1024
9589,21.336,15.362,5.974,3,1292,6768,6949630,13510326,2048,1024
9590,21.407,15.299,6.108,3,1286,6714,6944254,13492100,2048,1024
9591,21.167,15.109,6.059,3,1286,6750,6970110,13544900,2048,1024
9592,21.039,15.088,5.951,3,1284,6708,6919422,13435760,2048,1024
9593,21.002,14.948,6.053,3,1302,6764,6940414,13479226,2048,1024
9594,21.299,14.999,6.300,3,1286,6698,6900734,13390674,2048,1024
9595,21.016,14.760,6.256,3,1288,6684,6885886,13360876,2048,1024
9596,20.876,14.655,6.221,3,1278,6628,6857726,13296074,2048,1024
9597,20.905,14.868,6.037,3,1286,6688,6877438,13336650,2048,1024
9598,20.816,14.793,6.023,3,1298,6728,6907902,13385736,2048,1024
9599,22.338,16.061,6.278,3,1318,6866,7003902,13561540,2048,1024
9600,21.913,15.442,6.471,3,1310,6836,6998782,13544118,2048,1024
9601,22.079,15.576,6.503,3,1318,6888,6978558,13504274,2048,1024
9602,21.892,15.360,6.532,3,1322,6914,7003134,13546368,2048,1024
9603,21.663,15.343,6.320,3,1318,6924,7034878,13612566,2048,1024
9604,21.547,15.607,5.939,3,1300,6820,7017470,13568052,2048,1024
9605,22.072,15.809,6.263,3,1326,6906,7033854,13604112,2048,1024
9606,21.439,15.270,6.168,3,1332,6898,7040766,13610558,2048,1024
9607,22.633,16.088,6.545,3,1372,7100,7151614,13837634,2048,1024
9608,22.322,15.503,6.819,3,1372,7078,7149566,13826220,2048,1024
9609,22.441,16.082,6.360,3,1380,7130,7169278,13867504,2048,1024
9610,21.513,15.318,6.196,3,1368,7080,7146494,13813318,2048,1024
9611,21.548,15.306,6.242,3,1360,7072,7151102,13824348,2048,1024
9612,21.151,15.008,6.143,3,1338,6934,7078654,13669394,2048,1024
9613,20.563,14.450,6.113,3,1338,6928,7028222,13568210,2048,1024
9614,21.538,15.450,6.088,3,1338,6860,7019774,13544190,2048,1024
9615,20.867,14.704,6.164,3,1348,6922,7083006,13672860,2048,1024
9616,21.055,14.833,6.223,3,1354,6898,7097854,13696358,2048,1024
9617,21.391,15.145,6.246,3,1364,6948,7168254,13839952,2048,1024
9618,21.852,15.458,6.393,3,1366,6972,7170814,13838550,2048,1024
9619,22.225,15.784,6.441,3,1390,7088,7225086,13949698,2048,1024
9620,22.418,16.058,6.360,3,1394,7114,7247102,13987746,2048,1024
9621,22.101,15.766,6.335,3,1386,7094,7262462,14018618,2048,1024
9622,21.681,15.452,6.229,3,1386,7092,7210238,13906870,2048,1024
9623,21.910,15.347,6.563,3,1382,7048,7221502,13929650,2048,1024
9624,21.239,14.914,6.325,3,1360,6942,7151358,13853230,2048,1024
9625,21.298,14.873,6.425,3,1362,6954,7218942,13990736,2048,1024
9626,21.559,15.167,6.392,3,1378,6988,7171326,13880546,2048,1024
9627,21.093,14.880,6.212,3,1378,6990,7197694,13935258,2048,1024
9628,21.293,14.940,6.353,3,1402,7150,7290110,14115656,2048,1024
9629,21.701,15.210,6.491,3,1372,7076,7250942,14034250,2048,1024
9630,21.512,15.215,6.297,3,1380,7120,7301630,14129422,2048,1024
9631,21.637,15.407,6.229,3,1368,7166,7336702,14199618,2048,1024
9632,21.936,15.595,6.341,3,1374,7154,7335166,14188836,2048,1024
9633,22.566,15.931,6.635,3,1366,7184,7360766,14239816,2048,1024
9634,22.283,15.905,6.378,3,1364,7130,7363582,14237466,2048,1024
9635,22.556,16.096,6.460,3,1380,7206,7428350,14379346,2048,1024
9636,22.457,16.204,6.253,3,1366,7122,7353854,14228944,2048,1024
9637,22.392,16.070,6.322,3,1382,7242,7401726,14326396,2048,1024
9638,22.346,15.909,6.437,3,1364,7172,7327486,14176226,2048,1024
9639,22.519,15.832,6.688,3,1362,7188,7352830,14236744,2048,1024
9640,22.283,15.958,6.325,3,1354,7144,7294462,14119184,2048,1024
9641,23.288,16.913,6.375,3,1360,7114,7303166,14146574,2048,1024
9642,22.925,16.075,6.850,3,1358,7076,7269630,14078838,2048,1024
9643,22.376,16.078,6.298,3,1346,6960,7245822,14038822,2048,1024
9644,22.311,16.021,6.290,3,1336,6916,7189758,13925048,2048,1024
9645,21.494,15.318,6.176,3,1332,6940,7147774,13848288,2048,1024
9646,24.260,16.436,7.824,3,1336,6964,7170046,13892860,2048,1024
9647,22.224,15.683,6.542,3,1316,6924,7148286,13858602,2048,1024
9648,21.842,15.479,6.363,3,1326,6944,7138302,13715052,2048,1024
9649,22.083,15.640,6.443,3,1338,7010,7204862,13858928,2048,1024
9650,21.896,15.731,6.165,3,1340,7026,7211518,13872386,2048,1024
9651,21.583,15.442,6.141,3,1326,6980,7224574,13904768,2048,1024
9652,21.537,15.447,6.090,3,1328,7040,7255294,13966738,2048,1024
9653,22.490,15.891,6.598,3,1336,7118,7287550,14040938,2048,1024
9654,22.005,15.809,6.196,3,1324,7094,7239678,13942458,2048,1024
9655,22.228,16.023,6.205,3,1344,7184,7305470,14075308,2048,1024
9656,21.890,15.734,6.156,3,1334,7246,7497214,14365136,2048,1024
9657,22.155,15.903,6.252,3,1358,7432,7601406,14586608,2048,1024
9658,22.624,16.306,6.318,3,1360,7402,7589374,14554186,2048,1024
9659,22.141,15.911,6.230,3,1358,7386,7599614,14583872,2048,1024
9660,21.976,15.671,6.304,3,1346,7276,7534078,14450916,2048,1024
9661,22.007,15.699,6.308,3,1350,7330,7545342,14482856,2048,1024
9662,22.202,15.937,6.266,3,1352,7290,7497726,14386616,2048,1024
9663,22.271,15.934,6.337,3,1370,7368,7504894,14410614,2048,1024
9664,22.421,16.154,6.268,3,1370,7320,7492350,14385106,2048,1024
9665,22.104,15.865,6.239,3,1372,7332,7505406,14419656,2048,1024
9666,21.955,15.344,6.612,3,1358,7240,7457534,14321654,2048,1024
9667,22.685,16.173,6.512,3,1360,7262,7509246,14434716,2048,1024
9668,21.955,15.676,6.279,3,1376,7330,7566846,14552120,2048,1024
9669,21.689,15.487,6.203,3,1354,7260,7545854,14508034,2048,1024
9670,21.600,15.415,6.185,3,1344,7192,7494142,14402516,2048,1024
9671,22.275,15.381,6.894,3,1350,7258,7533054,14490294,2048,1024
9672,21.968,15.703,6.265,3,1350,7312,7558654,14541216,2048,1024
9673,21.947,15.726,6.221,3,1358,7348,7542014,14507728,2048,1024
9674,21.832,15.574,6.258,3,1364,7374,7584510,14593070,2048,1024
9675,21.822,15.692,6.129,3,1348,7274,7561470,14553070,2048,1024
9676,21.859,15.607,6.253,3,1356,7298,7589630,14609470,2048,1024
9677,21.942,15.847,6.095,3,1330,7168,7594494,14617444,2048,1024
9678,21.953,15.809,6.144,3,1336,7226,7611646,14651826,2048,1024
9679,21.840,15.664,6.177,3,1344,7292,7643646,14724962,2048,1024
9680,22.658,16.512,6.147,3,1346,7308,7649534,14792402,2048,1024
9681,22.538,16.125,6.413,3,1344,7304,7643390,14780240,2048,1024
9682,22.671,16.192,6.479,3,1344,7270,7587326,14666732,2048,1024
9683,21.886,15.551,6.334,3,1342,7282,7556350,14611594,2048,1024
9684,21.735,15.562,6.173,3,1320,7118,7462398,14435388,2048,1024
9685,21.817,15.615,6.202,3,1346,7240,7520766,14438956,2048,1024
9686,22.019,15.639,6.380,3,1352,7284,7500030,14398202,2048,1024
9687,22.503,16.317,6.185,3,1328,7262,7466238,14334946,2048,1024
9688,21.411,15.323,6.088,3,1300,7122,7382014,14262460,2048,1024
9689,21.663,15.500,6.163,3,1310,7216,7433214,14374378,2048,1024
9690,22.065,15.445,6.621,3,1324,7222,7434238,14370874,2048,1024
9691,25.542,16.786,8.756,3,1336,7316,7475966,14459168,2048,1024
9692,21.978,15.701,6.276,3,1326,7268,7449854,14405480,2048,1024
9693,22.346,16.063,6.284,3,1340,7328,7497726,14511318,2048,1024
9694,22.193,15.649,6.543,3,1334,7268,7467262,14449584,2048,1024
9695,21.619,15.318,6.302,3,1308,7152,7423998,14360982,2048,1024
9696,21.252,15.280,5.972,3,1280,7022,7311358,14130706,2048,1024
9697,21.501,15.437,6.064,3,1286,7008,7298302,14112880,2048,1024
9698,21.027,15.032,5.994,3,1278,7000,7258110,14023712,2048,1024
9699,21.224,15.043,6.181,3,1280,6980,7277054,14062562,2048,1024
9700,21.223,15.437,5.786,3,1272,6882,7240190,13979826,2048,1024
9701,21.419,15.542,5.876,3,1260,6842,7189758,13876982,2048,1024
9702,20.993,15.070,5.923,3,1256,6812,7188222,13866306,2048,1024
9703,21.080,15.232,5.848,3,1244,6842,7183358,13855926,2048,1024
9704,21.328,15.580,5.747,3,1236,6764,7169534,13812686,2048,1024
9705,20.819,15.021,5.798,3,1250,6906,7195390,13865940,2048,1024
9706,20.836,14.935,5.901,3,1250,6862,7156990,13773524,2048,1024
9707,20.564,14.907,5.657,3,1220,6778,7136510,13722174,2048,1024
9708,20.723,14.942,5.781,3,1214,6710,7101950,13635992,2048,1024
9709,23.099,16.785,6.314,3,1236,6836,7156478,13739924,2048,1024
9710,20.929,15.178,5.751,3,1222,6746,7110654,13633576,2048,1024
9711,21.702,15.672,6.030,3,1230,6770,7142910,13690572,2048,1024
9712,21.453,15.795,5.658,3,1218,6748,7120126,13628758,2048,1024
9713,21.582,15.730,5.853,3,1224,6740,7141886,13667522,2048,1024
9714,21.063,15.162,5.901,3,1214,6648,7112702,13591650,2048,1024
9715,20.206,14.622,5.584,3,1196,6548,7068926,13493244,2048,1024
9716,20.491,15.024,5.467,3,1152,6340,6897406,13257570,2048,1024
