frame,total_ms,raster_ms,other_ms,flushes,tris,binned
4149,29.035,22.739,6.296,3,1234,6388
4150,29.190,23.073,6.117,3,1230,6420
4151,29.964,23.790,6.174,3,1246,6474
4152,29.916,23.795,6.121,3,1226,6386
4153,29.021,22.756,6.265,3,1238,6478
4154,29.237,23.204,6.034,3,1194,6264
4155,27.917,21.297,6.621,3,1220,6348
4156,27.245,21.016,6.229,3,1188,6186
4157,28.767,22.806,5.961,3,1208,6246
4158,26.778,20.842,5.935,3,1178,6130
4159,27.480,21.318,6.162,3,1206,6268
4160,29.690,23.681,6.008,3,1178,6132
4161,27.456,21.278,6.178,3,1210,6228
4162,27.543,21.328,6.214,3,1200,6218
4163,27.628,21.459,6.169,3,1228,6302
4164,28.682,22.687,5.995,3,1210,6278
4165,27.370,21.314,6.056,3,1220,6362
4166,27.112,21.159,5.953,3,1182,6162
4167,27.227,21.163,6.064,3,1222,6310
4168,26.697,20.763,5.934,3,1192,6178
4169,27.042,20.883,6.159,3,1218,6298
4170,28.974,23.111,5.863,3,1182,6130
4171,26.477,20.505,5.973,3,1204,6210
4172,26.945,20.981,5.964,3,1198,6162
4173,28.305,22.300,6.005,3,1228,6706
4174,28.400,22.517,5.883,3,1210,6642
4175,29.477,23.459,6.018,3,1222,6720
4176,28.139,22.291,5.848,3,1190,6586
4177,28.463,22.547,5.916,3,1202,6614
4178,28.368,22.354,6.014,3,1184,6542
4179,28.553,22.525,6.028,3,1220,6664
4180,28.569,22.450,6.119,3,1194,6538
4181,28.626,22.477,6.149,3,1230,6656
4182,29.015,22.982,6.032,3,1208,6584
4183,28.767,22.593,6.174,3,1234,6714
4184,28.155,22.221,5.934,3,1210,6576
4185,28.405,22.364,6.041,3,1204,6550
4186,28.004,22.068,5.936,3,1182,6480
4187,28.482,22.295,6.187,3,1208,6586
4188,28.276,22.286,5.991,3,1180,6498
4189,28.490,22.253,6.237,3,1184,6528
4190,27.785,21.978,5.807,3,1160,6436
4191,28.047,22.151,5.896,3,1216,6626
4192,28.725,22.906,5.819,3,1206,6590
4193,28.435,22.574,5.861,3,1208,6602
4194,27.716,21.997,5.719,3,1180,6448
4195,28.387,22.040,6.348,3,1224,6644
4196,28.160,22.337,5.823,3,1192,6470
4197,28.321,22.300,6.021,3,1218,6548
4198,28.009,22.243,5.765,3,1196,6452
4199,28.368,22.424,5.944,3,1214,6544
4200,27.750,21.961,5.788,3,1198,6446
4201,28.523,22.248,6.275,3,1212,6514
4202,28.445,22.556,5.889,3,1190,6366
4203,28.309,22.183,6.127,3,1210,6428
4204,32.454,26.365,6.089,3,1200,6438
4205,29.216,23.297,5.919,3,1198,6430
4206,29.132,23.373,5.759,3,1196,6408
4207,30.195,24.143,6.052,3,1236,6526
4208,28.084,22.137,5.947,3,1214,6442
4209,28.434,22.438,5.997,3,1240,6510
4210,28.343,22.476,5.868,3,1214,6424
4211,28.292,22.395,5.896,3,1216,6418
4212,28.474,22.385,6.089,3,1190,6350
4213,28.134,21.937,6.198,3,1224,6422
4214,27.879,22.034,5.845,3,1212,6380
4215,27.719,21.726,5.993,3,1204,6268
4216,27.587,21.835,5.751,3,1184,6228
4217,28.008,21.966,6.042,3,1218,6282
4218,27.486,21.640,5.847,3,1198,6228
4219,27.867,22.055,5.812,3,1216,6268
4220,27.984,22.270,5.714,3,1186,6188
4221,28.093,21.965,6.128,3,1206,6288
4222,27.553,21.734,5.818,3,1178,6274
4223,27.831,21.834,5.998,3,1198,6414
4224,27.575,21.767,5.807,3,1184,6288
4225,28.408,22.273,6.136,3,1198,6416
4226,27.891,21.974,5.917,3,1176,6318
4227,27.964,22.078,5.886,3,1196,6424
4228,27.962,22.238,5.724,3,1182,6358
4229,27.974,22.105,5.869,3,1202,6502
4230,29.297,23.522,5.775,3,1180,6388
4231,29.202,23.385,5.817,3,1176,6406
4232,28.887,23.245,5.642,3,1152,6288
4233,27.839,21.911,5.928,3,1188,6496
4234,27.166,21.461,5.705,3,1170,6366
4235,27.778,22.039,5.739,3,1190,6434
4236,27.454,21.748,5.706,3,1166,6326
4237,27.893,22.108,5.785,3,1184,6416
4238,27.610,21.730,5.879,3,1170,6322
4239,27.520,21.662,5.858,3,1192,6442
4240,27.327,21.599,5.727,3,1168,6298
4241,29.825,23.930,5.895,3,1192,6424
4242,27.665,21.914,5.750,3,1172,6332
4243,27.795,21.672,6.122,3,1196,6406
4244,27.575,21.624,5.952,3,1174,6266
4245,27.514,21.578,5.936,3,1198,6370
4246,27.313,21.520,5.793,3,1182,6294
4247,28.218,22.121,6.097,3,1212,6438
4248,28.249,22.302,5.947,3,1176,6260
4249,27.822,21.812,6.010,3,1206,6384
4250,28.001,21.737,6.264,3,1196,6322
4251,28.178,22.030,6.147,3,1230,6490
4252,27.574,21.743,5.831,3,1198,6390
4253,28.020,21.765,6.255,3,1214,6450
4254,29.412,23.464,5.948,3,1196,6410
4255,29.118,22.760,6.358,3,1266,6714
4256,28.212,21.995,6.218,3,1242,6590
4257,30.511,24.005,6.506,3,1276,6786
4258,31.314,24.925,6.389,3,1266,6774
4259,30.687,24.298,6.390,3,1266,6732
4260,30.381,23.836,6.545,3,1256,6686
4261,29.751,22.981,6.770,3,1316,6960
4262,28.907,22.601,6.306,3,1290,6784
4263,29.271,22.773,6.498,3,1310,6850
4264,28.590,22.255,6.336,3,1290,6732
4265,29.063,22.602,6.461,3,1314,6826
4266,28.733,22.266,6.467,3,1294,6710
4267,28.689,22.253,6.436,3,1310,6734
4268,29.613,23.251,6.362,3,1284,6738
4269,28.880,22.607,6.272,3,1296,6708
4270,29.013,22.814,6.199,3,1284,6678
4271,29.817,23.315,6.502,3,1314,6864
4272,29.715,23.245,6.469,3,1318,6858
4273,29.736,23.050,6.686,3,1340,6992
4274,29.298,22.797,6.501,3,1336,7000
4275,31.523,25.035,6.488,3,1340,7050
4276,29.259,22.962,6.297,3,1316,6968
4277,29.152,22.711,6.441,3,1328,7032
4278,30.105,23.581,6.524,3,1316,6964
4279,29.934,23.374,6.559,3,1340,7014
4280,30.223,23.876,6.347,3,1318,6950
4281,30.389,23.898,6.490,3,1348,7072
4282,30.854,24.503,6.351,3,1322,6984
4283,30.053,23.578,6.475,3,1344,7064
4284,29.409,23.178,6.231,3,1300,6892
4285,29.559,23.190,6.368,3,1328,7020
4286,29.409,23.061,6.348,3,1304,6864
4287,29.490,23.088,6.402,3,1338,6996
4288,28.930,22.667,6.263,3,1298,6830
4289,29.574,23.306,6.268,3,1316,6872
4290,29.421,23.197,6.224,3,1300,6858
4291,29.916,23.428,6.489,3,1330,6992
4292,29.552,23.090,6.462,3,1292,6914
4293,30.280,23.667,6.612,3,1338,7114
4294,30.525,24.086,6.439,3,1310,7006
4295,30.040,23.390,6.650,3,1332,7064
4296,29.933,23.450,6.482,3,1328,7016
4297,30.163,23.654,6.509,3,1356,7162
4298,29.545,22.835,6.710,3,1318,6926
4299,29.837,23.406,6.431,3,1350,7068
4300,29.496,23.136,6.360,3,1334,6960
4301,29.254,22.669,6.585,3,1352,7064
4302,28.739,22.495,6.245,3,1316,6868
4303,29.230,22.754,6.477,3,1354,7054
4304,29.099,22.866,6.233,3,1312,6872
4305,29.297,22.753,6.544,3,1346,6982
4306,29.282,22.956,6.326,3,1322,6860
4307,29.509,22.884,6.625,3,1350,6988
4308,30.857,24.445,6.412,3,1322,6878
4309,34.918,28.467,6.451,3,1342,6944
4310,33.385,26.894,6.491,3,1336,6932
4311,31.306,24.863,6.443,3,1334,6936
4312,29.700,23.088,6.612,3,1318,6898
4313,29.201,22.688,6.513,3,1328,6980
4314,29.680,23.144,6.536,3,1322,6986
4315,30.044,23.468,6.576,3,1338,7046
4316,30.591,24.135,6.456,3,1320,6916
4317,29.899,23.378,6.522,3,1320,6770
4318,29.288,22.871,6.417,3,1306,6698
4319,30.036,23.561,6.474,3,1348,6922
4320,29.484,23.119,6.365,3,1330,6848
4321,29.708,23.218,6.490,3,1358,6962
4322,29.980,23.598,6.382,3,1330,6828
4323,29.869,23.291,6.578,3,1358,6986
4324,29.848,23.180,6.668,3,1330,6902
4325,30.236,23.443,6.793,3,1360,7050
4326,29.433,22.984,6.449,3,1338,6964
4327,29.530,23.126,6.404,3,1330,6978
4328,29.178,22.843,6.334,3,1322,6936
4329,29.396,22.878,6.518,3,1352,7036
4330,29.445,22.973,6.472,3,1342,6998
4331,29.636,23.117,6.519,3,1362,7088
4332,29.441,22.961,6.480,3,1342,7014
4333,29.567,22.843,6.724,3,1362,7054
4334,28.961,22.511,6.450,3,1348,7030
4335,30.268,23.691,6.577,3,1350,7050
4336,28.455,22.151,6.304,3,1314,6898
4337,29.243,22.714,6.529,3,1350,7052
4338,29.742,23.250,6.492,3,1334,6956
4339,30.947,24.134,6.814,3,1352,7102
4340,29.451,22.781,6.670,3,1322,6974
4341,33.217,26.114,7.102,3,1338,7048
4342,29.619,22.744,6.876,3,1322,6966
4343,29.189,22.709,6.480,3,1320,6952
4344,28.962,22.560,6.401,3,1302,6902
4345,29.083,22.537,6.546,3,1352,7064
4346,29.250,22.724,6.527,3,1338,7056
4347,29.661,22.979,6.682,3,1366,7194
4348,29.801,23.098,6.703,3,1356,7112
4349,30.709,23.999,6.710,3,1382,7392
4350,30.202,23.543,6.659,3,1378,7396
4351,30.331,23.374,6.957,3,1376,7366
4352,30.586,23.609,6.977,3,1360,7286
4353,30.547,23.721,6.826,3,1404,7454
4354,30.520,23.601,6.919,3,1374,7264
4355,30.712,23.867,6.845,3,1402,7384
4356,30.328,23.732,6.596,3,1382,7244
4357,30.861,24.052,6.810,3,1406,7380
4358,31.784,25.012,6.772,3,1392,7304
4359,32.213,25.526,6.687,3,1390,7284
4360,32.055,25.429,6.626,3,1370,7246
4361,32.564,25.844,6.721,3,1412,7366
4362,30.783,23.975,6.808,3,1396,7326
4363,30.742,23.737,7.005,3,1402,7340
4364,29.884,23.176,6.708,3,1390,7316
4365,29.955,23.318,6.638,3,1378,7268
4366,29.993,23.485,6.508,3,1364,7256
4367,31.846,25.168,6.678,3,1388,7320
4368,30.211,23.489,6.722,3,1370,7220
4369,30.543,24.034,6.509,3,1356,7108
4370,29.534,22.828,6.706,3,1314,6970
4371,30.538,23.829,6.709,3,1384,7190
4372,30.128,23.504,6.624,3,1364,7126
4373,30.111,23.416,6.695,3,1366,7172
4374,30.029,23.380,6.650,3,1354,7132
4375,30.471,23.490,6.980,3,1370,7236
4376,31.740,25.093,6.646,3,1368,7222
4377,30.390,23.488,6.902,3,1408,7328
4378,30.013,23.364,6.649,3,1380,7168
4379,30.010,23.320,6.690,3,1398,7288
4380,29.429,22.825,6.603,3,1370,7154
4381,30.159,23.040,7.119,3,1364,7130
4382,30.056,23.374,6.682,3,1358,7110
4383,30.203,23.468,6.735,3,1416,7338
4384,29.920,23.390,6.530,3,1382,7150
4385,30.281,23.606,6.675,3,1404,7300
4386,30.435,23.662,6.773,3,1390,7198
4387,30.631,23.701,6.930,3,1412,7288
4388,30.050,23.350,6.700,3,1398,7186
4389,30.521,23.692,6.830,3,1412,7156
4390,29.919,23.331,6.588,3,1388,7118
4391,29.835,23.101,6.735,3,1382,7044
4392,29.548,22.785,6.763,3,1376,6982
4393,29.708,23.005,6.703,3,1408,7112
4394,29.432,22.671,6.761,3,1382,6988
4395,30.030,23.125,6.905,3,1376,6970
4396,29.119,22.608,6.511,3,1354,6884
4397,30.889,24.265,6.624,3,1384,7010
4398,29.869,23.256,6.613,3,1378,6984
4399,30.502,23.831,6.671,3,1406,7150
4400,31.421,24.745,6.676,3,1398,7134
4401,31.753,24.769,6.984,3,1426,7276
4402,32.457,25.243,7.214,3,1426,7284
4403,31.819,24.984,6.835,3,1416,7194
4404,32.198,25.279,6.919,3,1396,7202
4405,31.828,24.588,7.241,3,1392,7194
4406,32.170,25.248,6.922,3,1410,7274
4407,32.637,25.282,7.355,3,1414,7250
4408,33.813,26.934,6.879,3,1386,7088
4409,33.116,25.927,7.189,3,1406,7178
4410,31.401,24.797,6.604,3,1366,6986
4411,30.547,23.762,6.785,3,1372,7014
4412,30.170,23.435,6.735,3,1356,6964
4413,29.619,23.031,6.588,3,1368,6988
4414,29.441,23.010,6.431,3,1348,6890
4415,30.156,23.569,6.587,3,1364,6978
4416,29.947,23.464,6.483,3,1344,6930
4417,29.682,23.167,6.514,3,1356,7036
4418,29.892,23.240,6.652,3,1350,6984
4419,30.087,23.469,6.618,3,1344,7006
4420,30.160,23.684,6.476,3,1334,6998
4421,30.848,24.361,6.487,3,1344,7040
4422,30.549,24.032,6.517,3,1332,7038
4423,30.433,23.831,6.601,3,1336,6994
4424,30.899,24.347,6.552,3,1326,7004
4425,31.008,24.450,6.557,3,1366,7090
4426,31.489,24.729,6.760,3,1344,7040
4427,30.705,24.104,6.601,3,1344,7034
4428,31.025,24.608,6.417,3,1308,6886
4429,30.539,23.961,6.578,3,1308,6904
4430,29.587,23.176,6.412,3,1326,6946
4431,29.513,23.168,6.345,3,1328,6912
4432,28.882,22.560,6.322,3,1304,6776
4433,28.895,22.553,6.342,3,1322,6878
4434,28.865,22.494,6.371,3,1294,6804
4435,29.372,23.065,6.307,3,1316,6888
4436,28.994,22.729,6.264,3,1302,6778
4437,28.990,22.539,6.451,3,1306,6718
4438,28.908,22.437,6.470,3,1298,6696
4439,28.942,22.484,6.458,3,1322,6832
4440,29.931,23.414,6.518,3,1332,6886
4441,30.578,24.020,6.559,3,1334,6876
4442,28.583,22.108,6.475,3,1304,6726
4443,28.913,22.359,6.554,3,1342,6876
4444,29.194,22.327,6.866,3,1334,6814
4445,28.814,22.304,6.510,3,1288,6632
4446,28.113,21.803,6.310,3,1246,6396
4447,28.826,22.381,6.445,3,1300,6660
4448,28.857,22.627,6.230,3,1290,6626
4449,28.852,22.510,6.342,3,1294,6670
4450,28.226,22.068,6.157,3,1284,6624
4451,28.516,22.303,6.213,3,1302,6706
4452,28.599,22.241,6.358,3,1294,6740
4453,28.652,22.371,6.282,3,1298,6770
4454,28.820,22.451,6.368,3,1270,6692
4455,29.196,22.715,6.481,3,1296,6746
4456,28.455,22.276,6.179,3,1280,6688
4457,28.455,22.229,6.226,3,1298,6766
4458,29.436,23.202,6.234,3,1278,6662
4459,30.013,23.794,6.219,3,1282,6712
4460,30.058,23.926,6.131,3,1266,6666
4461,30.749,24.566,6.183,3,1280,6776
4462,29.011,22.751,6.259,3,1268,6710
4463,29.313,22.684,6.629,3,1290,6780
4464,29.300,23.064,6.236,3,1268,6694
4465,29.439,23.228,6.211,3,1302,6844
4466,29.572,23.206,6.366,3,1272,6734
4467,29.917,23.641,6.277,3,1296,6796
4468,30.646,24.392,6.254,3,1296,6806
4469,30.700,24.453,6.247,3,1292,6832
4470,30.764,24.588,6.176,3,1292,6834
4471,30.989,24.582,6.407,3,1294,6812
4472,30.677,23.946,6.731,3,1306,6856
4473,30.293,23.883,6.410,3,1308,6816
4474,30.055,23.738,6.318,3,1296,6794
4475,30.920,24.512,6.409,3,1314,6810
4476,29.278,22.857,6.421,3,1274,6664
4477,28.353,21.930,6.424,3,1282,6782
4478,27.835,21.817,6.018,3,1236,6594
4479,28.220,22.067,6.152,3,1248,6694
4480,27.717,21.773,5.944,3,1226,6598
4481,28.480,22.292,6.188,3,1246,6682
4482,27.958,22.008,5.951,3,1226,6552
4483,28.329,22.332,5.997,3,1242,6660
4484,27.866,22.043,5.823,3,1212,6596
4485,28.489,22.499,5.990,3,1242,6716
4486,28.309,22.180,6.129,3,1230,6670
4487,28.654,22.575,6.079,3,1254,6786
4488,28.359,22.391,5.968,3,1226,6712
4489,28.769,22.728,6.041,3,1252,6796
4490,28.020,22.160,5.860,3,1216,6610
4491,28.729,22.606,6.123,3,1246,6792
4492,27.830,22.048,5.781,3,1198,6574
4493,28.296,22.322,5.974,3,1240,6754
4494,28.232,21.876,6.356,3,1200,6516
4495,28.233,22.209,6.024,3,1202,6534
4496,27.260,21.632,5.627,3,1122,6290
4497,27.901,22.040,5.861,3,1126,6294
4498,27.501,21.929,5.572,3,1126,6320
4499,28.245,22.458,5.786,3,1184,6564
4500,28.306,22.505,5.801,3,1168,6448
4501,28.496,22.474,6.022,3,1170,6388
4502,27.124,21.576,5.548,3,1142,6278
4503,27.635,21.932,5.702,3,1144,6210
4504,26.859,21.282,5.577,3,1104,6036
4505,26.545,21.223,5.322,3,1116,6068
4506,27.044,21.486,5.557,3,1124,6136
4507,27.460,21.903,5.557,3,1128,6174
4508,42.891,35.371,7.519,3,1662,7906
4509,42.643,35.301,7.342,3,1648,7814
4510,47.950,40.224,7.726,3,1648,7828
4511,42.870,35.401,7.469,3,1686,7998
4512,39.995,32.454,7.541,3,1676,7986
4513,38.109,30.552,7.557,3,1686,8026
4514,36.130,28.739,7.392,3,1682,7970
4515,35.388,27.626,7.762,3,1696,8028
4516,34.426,26.695,7.731,3,1696,8036
4517,33.008,25.469,7.539,3,1706,8034
4518,32.348,24.793,7.556,3,1696,8012
4519,33.165,25.627,7.539,3,1702,8014
4520,33.313,25.846,7.466,3,1694,8016
4521,32.706,25.207,7.499,3,1678,8020
4522,32.358,24.960,7.398,3,1674,8016
4523,32.312,24.918,7.394,3,1664,7964
4524,35.645,28.152,7.492,3,1658,9178
4525,35.568,28.093,7.475,3,1666,9196
4526,35.695,28.022,7.673,3,1662,9222
4527,35.840,28.229,7.611,3,1674,9400
4528,35.229,27.737,7.493,3,1674,9400
4529,35.272,27.868,7.403,3,1684,9412
4530,36.723,28.947,7.776,3,1678,9428
4531,35.949,28.461,7.487,3,1686,9488
4532,35.804,28.191,7.613,3,1672,9460
4533,35.850,28.258,7.593,3,1686,9490
4534,35.904,28.354,7.550,3,1678,9452
4535,36.635,28.852,7.783,3,1688,9450
4536,37.273,29.651,7.622,3,1682,9426
4537,40.620,33.114,7.506,3,1678,9418
4538,35.568,27.762,7.807,3,1648,9310
4539,33.965,26.518,7.447,3,1648,9276
4540,33.811,26.388,7.423,3,1648,9262
4541,27.459,21.979,5.480,3,1148,6300
4542,27.393,21.858,5.534,3,1148,6272
4543,27.412,21.848,5.564,3,1162,6356
4544,27.402,21.813,5.589,3,1162,6352
4545,27.712,22.126,5.586,3,1168,6366
4546,27.184,21.677,5.507,3,1156,6304
4547,27.641,22.035,5.606,3,1164,6356
4548,27.913,22.192,5.721,3,1152,6316
4549,27.138,21.568,5.570,3,1168,6304
4550,27.339,21.737,5.602,3,1172,6284
4551,28.527,22.564,5.964,3,1182,6328
4552,27.358,21.609,5.749,3,1178,6292
4553,27.949,22.065,5.884,3,1180,6328
4554,28.158,22.474,5.683,3,1170,6296
4555,29.566,23.795,5.770,3,1178,6330
4556,29.407,23.699,5.708,3,1166,6298
4557,30.140,24.400,5.740,3,1172,6326
4558,29.588,23.834,5.754,3,1176,6334
4559,28.660,22.609,6.051,3,1186,6452
4560,28.019,22.282,5.736,3,1164,6398
4561,28.446,21.979,6.467,3,1172,6410
4562,27.597,21.888,5.710,3,1172,6390
4563,27.618,21.823,5.795,3,1184,6418
4564,27.767,21.968,5.799,3,1174,6350
4565,27.931,22.260,5.670,3,1186,6420
4566,27.842,21.947,5.896,3,1178,6430
4567,27.627,21.863,5.763,3,1186,6456
4568,27.991,22.349,5.642,3,1180,6408
4569,27.799,21.904,5.895,3,1188,6426
4570,29.447,23.639,5.808,3,1178,6284
4571,29.022,23.082,5.940,3,1186,6316
4572,27.616,22.032,5.585,3,1174,6298
4573,27.861,21.988,5.873,3,1162,6244
4574,27.959,22.401,5.557,3,1148,6172
4575,27.526,21.835,5.691,3,1196,6324
4576,27.967,22.058,5.909,3,1204,6332
4577,27.973,22.018,5.955,3,1214,6406
4578,27.711,21.887,5.825,3,1210,6400
4579,28.040,22.132,5.908,3,1212,6422
4580,27.931,22.201,5.731,3,1204,6362
4581,30.722,24.952,5.770,3,1210,6394
4582,29.262,23.329,5.933,3,1206,6378
4583,29.564,23.650,5.914,3,1212,6434
4584,29.749,23.734,6.015,3,1200,6378
4585,29.148,23.316,5.832,3,1208,6390
4586,29.400,23.604,5.796,3,1196,6364
4587,28.286,22.431,5.855,3,1208,6376
4588,27.864,22.184,5.681,3,1200,6358
4589,28.041,21.972,6.069,3,1208,6352
4590,27.800,21.942,5.858,3,1200,6338
4591,28.091,22.192,5.898,3,1210,6382
4592,27.678,21.995,5.683,3,1206,6362
4593,27.616,21.939,5.677,3,1210,6352
4594,27.735,22.019,5.716,3,1208,6368
4595,27.801,21.990,5.811,3,1214,6378
4596,27.855,22.121,5.734,3,1218,6354
4597,27.541,21.661,5.880,3,1224,6376
4598,27.902,21.860,6.041,3,1218,6350
4599,28.282,21.971,6.311,3,1236,6442
4600,27.791,21.995,5.796,3,1236,6432
4601,27.930,21.977,5.953,3,1236,6550
4602,27.924,22.056,5.868,3,1220,6468
4603,27.811,21.829,5.981,3,1226,6470
4604,27.566,21.852,5.714,3,1208,6432
4605,27.710,21.842,5.868,3,1222,6426
4606,27.613,21.891,5.723,3,1206,6334
4607,27.721,21.973,5.748,3,1210,6390
4608,29.931,24.254,5.677,3,1196,6334
4609,31.133,24.305,6.829,3,1204,6402
4610,29.324,23.620,5.704,3,1198,6362
4611,31.250,25.450,5.800,3,1206,6360
4612,28.634,22.783,5.851,3,1212,6346
4613,27.461,21.634,5.827,3,1228,6424
4614,27.535,21.756,5.778,3,1228,6420
4615,27.428,21.582,5.847,3,1226,6374
4616,28.090,21.934,6.156,3,1216,6290
4617,27.475,21.489,5.986,3,1214,6324
4618,27.170,21.415,5.755,3,1194,6256
4619,27.194,21.550,5.644,3,1192,6266
4620,27.499,21.610,5.889,3,1194,6254
4621,27.228,21.362,5.866,3,1206,6288
4622,27.988,21.941,6.047,3,1200,6262
4623,27.827,21.775,6.052,3,1210,6292
4624,28.024,21.919,6.106,3,1196,6264
4625,27.628,21.615,6.013,3,1200,6286
4626,27.079,21.452,5.628,3,1186,6274
4627,27.453,21.666,5.787,3,1192,6350
4628,27.280,21.685,5.595,3,1192,6348
4629,27.746,22.051,5.695,3,1194,6360
4630,27.566,21.688,5.878,3,1206,6392
4631,27.222,21.491,5.731,3,1218,6436
4632,27.684,21.935,5.749,3,1214,6334
4633,27.274,21.516,5.758,3,1224,6384
4634,27.179,21.342,5.837,3,1210,6352
4635,27.341,21.507,5.834,3,1222,6386
4636,27.868,22.223,5.645,3,1206,6344
4637,27.177,21.474,5.703,3,1184,6280
4638,27.271,21.431,5.840,3,1182,6238
4639,27.619,21.918,5.702,3,1224,6410
4640,28.196,22.227,5.969,3,1210,6350
4641,27.653,21.818,5.836,3,1226,6382
4642,27.442,21.707,5.735,3,1216,6352
4643,30.342,24.487,5.855,3,1222,6364
4644,27.639,21.677,5.962,3,1216,6352
4645,28.304,22.471,5.833,3,1220,6380
4646,27.605,21.799,5.806,3,1224,6386
4647,27.801,21.962,5.838,3,1230,6376
4648,27.494,21.641,5.853,3,1232,6406
4649,27.800,21.765,6.035,3,1242,6422
4650,27.938,21.784,6.153,3,1236,6428
4651,27.734,21.727,6.006,3,1248,6490
4652,27.633,21.680,5.953,3,1242,6452
4653,27.838,22.049,5.789,3,1244,6428
4654,27.700,21.941,5.759,3,1234,6448
4655,27.655,21.803,5.852,3,1242,6460
4656,27.549,21.784,5.765,3,1236,6434
4657,27.713,21.984,5.729,3,1242,6396
4658,28.137,22.038,6.100,3,1232,6390
4659,27.968,22.186,5.782,3,1244,6368
4660,27.587,21.823,5.764,3,1236,6366
4661,27.519,21.723,5.796,3,1238,6374
4662,28.893,22.929,5.964,3,1230,6368
4663,29.995,23.956,6.040,3,1232,6374
4664,29.054,23.146,5.907,3,1218,6340
4665,29.302,23.472,5.830,3,1236,6374
4666,27.946,22.043,5.903,3,1252,6408
4667,27.921,22.088,5.833,3,1260,6414
4668,27.568,21.784,5.784,3,1252,6402
4669,27.414,21.604,5.810,3,1262,6446
4670,27.520,21.778,5.742,3,1242,6438
4671,28.915,23.089,5.825,3,1248,6450
4672,27.898,21.783,6.115,3,1234,6406
4673,27.958,22.172,5.786,3,1246,6478
4674,27.738,21.875,5.863,3,1242,6502
4675,28.330,22.479,5.851,3,1250,6504
4676,28.325,22.245,6.080,3,1242,6462
4677,27.971,21.677,6.294,3,1244,6468
4678,30.054,23.893,6.161,3,1232,6424
4679,27.973,22.152,5.821,3,1238,6450
4680,28.484,22.655,5.828,3,1230,6452
4681,27.723,21.680,6.042,3,1234,6476
4682,27.507,21.553,5.953,3,1226,6470
4683,28.348,22.357,5.991,3,1240,6520
4684,27.724,21.747,5.976,3,1240,6518
4685,27.443,21.621,5.823,3,1252,6526
4686,27.748,21.922,5.826,3,1246,6510
4687,27.634,21.626,6.008,3,1244,6530
4688,27.378,21.488,5.890,3,1236,6486
4689,27.881,21.833,6.049,3,1248,6520
4690,27.410,21.584,5.825,3,1232,6454
4691,27.327,21.597,5.729,3,1238,6458
4692,27.282,21.613,5.669,3,1230,6434
4693,27.495,21.638,5.857,3,1234,6450
4694,27.629,21.841,5.788,3,1226,6456
4695,27.352,21.553,5.799,3,1234,6502
4696,27.644,21.847,5.797,3,1236,6478
4697,27.818,22.021,5.797,3,1244,6496
4698,27.451,21.569,5.882,3,1232,6450
4699,27.406,21.716,5.690,3,1236,6492
4700,27.470,21.788,5.681,3,1224,6440
4701,27.520,21.778,5.742,3,1208,6378
4702,27.715,21.892,5.823,3,1208,6414
4703,27.628,21.824,5.804,3,1246,6526
4704,27.870,22.070,5.800,3,1248,6554
4705,28.915,22.667,6.248,3,1264,6764
4706,28.472,22.580,5.893,3,1258,6698
4707,28.389,22.330,6.059,3,1270,6716
4708,28.161,22.264,5.897,3,1258,6672
4709,28.302,22.438,5.865,3,1262,6684
4710,28.326,22.324,6.002,3,1256,6652
4711,28.620,22.641,5.979,3,1266,6682
4712,29.078,23.139,5.940,3,1262,6676
4713,28.370,22.405,5.966,3,1270,6716
4714,28.410,22.546,5.863,3,1256,6686
4715,30.683,24.800,5.883,3,1262,6696
4716,29.758,23.859,5.899,3,1256,6672
4717,30.353,24.531,5.822,3,1264,6672
4718,29.924,23.922,6.002,3,1264,6688
4719,29.831,23.937,5.894,3,1274,6718
4720,28.604,22.595,6.009,3,1272,6724
4721,28.643,22.649,5.994,3,1300,6808
4722,28.284,22.380,5.904,3,1286,6720
4723,28.971,22.669,6.301,3,1296,6754
4724,28.898,22.817,6.081,3,1298,6788
4725,28.875,22.826,6.049,3,1302,6760
4726,28.807,22.657,6.150,3,1298,6742
4727,28.943,22.616,6.328,3,1302,6772
4728,28.762,22.615,6.148,3,1288,6756
4729,29.054,23.109,5.945,3,1292,6792
4730,28.438,22.505,5.934,3,1278,6770
4731,29.588,23.588,6.000,3,1288,6802
4732,28.779,22.742,6.037,3,1276,6774
4733,28.401,22.345,6.056,3,1280,6758
4734,28.584,22.649,5.935,3,1278,6746
4735,28.626,22.525,6.101,3,1290,6764
4736,28.952,23.082,5.870,3,1274,6678
4737,28.306,22.281,6.026,3,1276,6698
4738,28.519,22.515,6.005,3,1290,6708
4739,28.460,22.419,6.041,3,1300,6672
4740,28.333,22.340,5.992,3,1298,6632
4741,28.791,22.571,6.220,3,1308,6696
4742,28.456,22.232,6.224,3,1296,6688
4743,28.567,22.479,6.088,3,1292,6688
4744,28.676,22.808,5.868,3,1274,6698
4745,29.233,22.785,6.449,3,1280,6762
4746,29.613,23.582,6.031,3,1276,6776
4747,28.460,22.487,5.973,3,1284,6750
4748,28.084,22.172,5.911,3,1258,6668
4749,30.530,24.208,6.322,3,1262,6676
4750,28.757,22.799,5.958,3,1264,6706
4751,28.470,22.544,5.925,3,1266,6704
4752,28.270,22.371,5.899,3,1262,6704
4753,28.972,22.384,6.588,3,1274,6728
4754,28.487,22.474,6.013,3,1260,6666
4755,28.665,22.621,6.044,3,1278,6738
