frame,total_ms,raster_ms,other_ms,flushes,tris,binned,area_px,bbox_px,tw,th
4488,21.487,15.549,5.938,3,1296,6786,7030270,13833534,2048,1024
4489,21.529,15.610,5.919,3,1310,6898,7057662,13875268,2048,1024
4490,21.501,15.572,5.928,3,1308,6828,7053310,13867478,2048,1024
4491,22.086,16.080,6.007,3,1320,6900,7021822,13790426,2048,1024
4492,21.704,15.487,6.217,3,1308,6808,6951422,13649026,2048,1024
4493,21.461,15.391,6.070,3,1326,6856,6963966,13661198,2048,1024
4494,21.365,15.127,6.238,3,1328,6770,6930174,13585038,2048,1024
4495,21.610,15.296,6.315,3,1346,6802,6946302,13613376,2048,1024
4496,21.370,15.326,6.044,3,1346,6842,6984190,13680684,2048,1024
4497,21.877,15.611,6.266,3,1358,6832,6977790,13669580,2048,1024
4498,21.841,15.456,6.384,3,1360,6862,7001086,13709482,2048,1024
4499,21.583,15.487,6.096,3,1360,6902,7019518,13742954,2048,1024
4500,22.051,15.739,6.312,3,1344,6840,6977022,13646996,2048,1024
4501,22.083,15.395,6.687,3,1358,6872,6996222,13682726,2048,1024
4502,21.803,15.749,6.054,3,1354,6798,7009022,13698582,2048,1024
4503,21.966,15.583,6.383,3,1366,6938,7082750,13837884,2048,1024
4504,21.930,15.432,6.498,3,1366,6922,7037438,13748574,2048,1024
4505,21.812,15.684,6.129,3,1374,6970,7088894,13839558,2048,1024
4506,22.280,15.775,6.505,3,1366,6960,7098366,13858078,2048,1024
4507,21.872,15.661,6.211,3,1372,6998,7099646,13848344,2048,1024
4508,21.909,15.639,6.270,3,1358,6980,7091710,13831434,2048,1024
4509,22.049,15.841,6.207,3,1368,6992,7095294,13834388,2048,1024
4510,21.809,15.600,6.209,3,1366,6966,7091198,13827270,2048,1024
4511,22.067,15.773,6.294,3,1372,6954,7088126,13816552,2048,1024
4512,22.060,15.883,6.177,3,1350,6952,7082750,13803638,2048,1024
4513,21.728,15.494,6.234,3,1368,6972,7076606,13787668,2048,1024
4514,22.130,15.794,6.336,3,1366,6958,7113470,13864142,2048,1024
4515,21.499,15.394,6.104,3,1370,7008,7130366,13902670,2048,1024
4516,22.159,16.043,6.117,3,1366,7024,7088894,13819102,2048,1024
4517,22.213,15.941,6.273,3,1374,7140,7129598,13907046,2048,1024
4518,21.922,15.674,6.248,3,1364,7096,7133438,13918506,2048,1024
4519,21.968,15.786,6.182,3,1368,7084,7152382,13951342,2048,1024
4520,21.700,15.548,6.152,3,1356,7006,7111166,13877374,2048,1024
4521,22.453,16.062,6.392,3,1368,7072,7163134,13979204,2048,1024
4522,21.970,15.758,6.212,3,1360,7074,7148798,13958682,2048,1024
4523,22.022,15.856,6.165,3,1356,7062,7130878,13916376,2048,1024
4524,22.200,15.997,6.203,3,1352,7098,7174398,14011992,2048,1024
4525,22.175,15.697,6.478,3,1362,7156,7448318,14032952,2048,1024
4526,21.952,15.867,6.085,3,1340,7112,7476222,14097334,2048,1024
4527,23.243,16.993,6.250,3,1348,7054,7449086,14047918,2048,1024
4528,22.047,15.985,6.062,3,1336,7014,7433982,14015524,2048,1024
4529,22.143,15.741,6.401,3,1344,7036,7437566,14026160,2048,1024
4530,21.827,15.741,6.086,3,1344,7036,7442430,14036282,2048,1024
4531,21.982,15.915,6.068,3,1344,7052,7456510,14068518,2048,1024
4532,22.067,15.937,6.130,3,1358,7076,7446270,14048538,2048,1024
4533,22.288,15.863,6.424,3,1366,7100,7463678,14086590,2048,1024
4534,22.073,15.809,6.264,3,1354,7020,7419390,13999970,2048,1024
4535,21.972,15.677,6.294,3,1358,7086,7444478,14055224,2048,1024
4536,21.822,15.456,6.366,3,1346,6998,7343614,13859388,2048,1024
4537,21.784,15.599,6.185,3,1356,7034,7345918,13860712,2048,1024
4538,21.708,15.389,6.318,3,1346,7012,7286270,13747222,2048,1024
4539,21.998,15.697,6.301,3,1354,7040,7313406,13796332,2048,1024
4540,22.014,15.737,6.277,3,1344,6966,7267838,13711994,2048,1024
4541,21.473,15.313,6.159,3,1354,6994,7292926,13756760,2048,1024
4542,21.884,15.827,6.057,3,1348,6932,7303678,13787074,2048,1024
4543,21.760,15.680,6.080,3,1356,6984,7313406,13802374,2048,1024
4544,21.837,15.725,6.112,3,1338,6926,7308798,13792554,2048,1024
4545,21.783,15.794,5.989,3,1320,6898,7324158,13824476,2048,1024
4546,21.710,15.775,5.935,3,1308,6900,7340030,13854478,2048,1024
4547,21.803,15.882,5.921,3,1292,6796,7293438,13837868,2048,1024
4548,21.722,15.822,5.899,3,1288,6866,7318270,13888830,2048,1024
4549,24.970,16.745,8.224,3,1318,6966,7375870,13999026,2048,1024
4550,22.627,16.676,5.951,3,1304,6916,7330814,13916882,2048,1024
4551,22.734,16.512,6.222,3,1308,6944,7352062,13954382,2048,1024
4552,22.875,16.910,5.965,3,1302,6818,7326206,13903142,2048,1024
4553,22.090,15.900,6.190,3,1302,6796,7086334,13950292,2048,1024
4554,22.489,16.566,5.924,3,1302,6788,7095550,13968820,2048,1024
4555,22.060,15.748,6.312,3,1308,6820,7112190,14005554,2048,1024
4556,21.732,15.817,5.915,3,1282,6776,7076094,13930836,2048,1024
4557,21.781,15.935,5.846,3,1286,6754,7064318,13909792,2048,1024
4558,21.797,15.844,5.954,3,1282,6770,7062782,13906172,2048,1024
4559,21.446,15.499,5.947,3,1288,6778,7045630,13874504,2048,1024
4560,21.480,15.701,5.779,3,1276,6754,7028478,13838674,2048,1024
4561,21.356,15.482,5.875,3,1270,6712,7009790,13802302,2048,1024
4562,21.964,16.179,5.785,3,1252,6686,7001598,13791976,2048,1024
4563,21.570,15.566,6.005,3,1260,6814,7014142,13811724,2048,1024
4564,21.415,15.521,5.894,3,1252,6804,7014654,13819792,2048,1024
4565,21.322,15.584,5.737,3,1258,6810,6995710,13777148,2048,1024
4566,21.374,15.716,5.658,3,1252,6778,6988030,13770170,2048,1024
4567,21.161,15.479,5.681,3,1256,6778,6971902,13732386,2048,1024
4568,21.392,15.752,5.640,3,1208,6576,6855934,13504002,2048,1024
4569,21.402,15.922,5.480,3,1154,6364,6814718,13410276,2048,1024
4570,21.018,15.318,5.700,3,1180,6556,6904062,13482898,2048,1024
4571,20.786,15.155,5.631,3,1200,6616,6895102,13466736,2048,1024
4572,21.985,16.396,5.588,3,1186,6546,6855678,13386498,2048,1024
4573,21.802,16.284,5.518,3,1200,6574,6867198,13410836,2048,1024
4574,20.856,15.247,5.609,3,1198,6530,6847230,13369942,2048,1024
4575,20.777,15.081,5.696,3,1210,6550,6859006,13394550,2048,1024
4576,20.790,15.205,5.585,3,1200,6528,6848510,13372780,2048,1024
4577,21.157,15.090,6.067,3,1212,6548,6846974,13370476,2048,1024
4578,20.760,15.184,5.576,3,1212,6548,6793982,13263468,2048,1024
4579,21.298,14.971,6.327,3,1230,6596,6794750,13265622,2048,1024
4580,20.738,14.947,5.791,3,1230,6602,6785790,13254170,2048,1024
4581,20.676,14.953,5.724,3,1238,6618,6810622,13298210,2048,1024
4582,20.730,15.090,5.639,3,1240,6618,6802686,13288562,2048,1024
4583,20.528,14.861,5.668,3,1244,6650,6807038,13290818,2048,1024
4584,20.432,15.037,5.396,3,1170,6422,6698750,13070912,2048,1024
4585,20.386,14.872,5.514,3,1184,6496,6712318,13093304,2048,1024
4586,20.487,14.779,5.708,3,1192,6528,6728702,13133356,2048,1024
4587,20.620,14.932,5.688,3,1202,6534,6744830,13159934,2048,1024
4588,20.568,15.070,5.498,3,1198,6516,6746622,13169330,2048,1024
4589,20.513,14.943,5.570,3,1212,6528,6761470,13199924,2048,1024
4590,20.451,14.782,5.670,3,1212,6550,6758398,13193652,2048,1024
4591,20.557,14.973,5.584,3,1224,6616,6779390,13236564,2048,1024
4592,21.171,15.607,5.564,3,1214,6580,6782718,13242634,2048,1024
4593,20.805,15.118,5.687,3,1222,6616,6786558,13249986,2048,1024
4594,21.510,15.787,5.723,3,1214,6622,6785534,13247450,2048,1024
4595,21.224,15.459,5.764,3,1226,6564,6814462,13306186,2048,1024
4596,22.529,16.770,5.758,3,1232,6584,6841086,13360528,2048,1024
4597,21.759,15.652,6.107,3,1242,6584,6846718,13371338,2048,1024
4598,21.817,15.984,5.833,3,1234,6534,6836990,13357302,2048,1024
4599,21.262,15.674,5.588,3,1168,6352,6743550,13155316,2048,1024
4600,20.469,15.045,5.425,3,1152,6252,6711806,13096264,2048,1024
4601,20.345,14.845,5.500,3,1166,6304,6726910,13120902,2048,1024
4602,20.784,15.119,5.665,3,1182,6326,6738430,13150142,2048,1024
4603,20.819,15.175,5.644,3,1198,6374,6755838,13175954,2048,1024
4604,20.383,14.943,5.440,3,1190,6354,6746878,13149354,2048,1024
4605,20.960,15.266,5.694,3,1202,6394,6722046,13110888,2048,1024
4606,20.589,15.033,5.556,3,1196,6430,6721278,13114546,2048,1024
4607,20.665,14.928,5.737,3,1208,6462,6728446,13128926,2048,1024
4608,20.729,15.063,5.666,3,1206,6454,6724606,13121084,2048,1024
4609,20.488,14.880,5.608,3,1222,6522,6750974,13174572,2048,1024
4610,21.396,15.752,5.644,3,1214,6516,6747134,13167218,2048,1024
4611,21.146,15.188,5.958,3,1212,6490,6714110,13172948,2048,1024
4612,20.860,15.206,5.655,3,1212,6474,6701822,13148500,2048,1024
4613,21.753,15.574,6.180,3,1244,6578,6756862,13256732,2048,1024
4614,21.568,15.703,5.865,3,1244,6570,6752510,13247868,2048,1024
4615,20.750,15.002,5.748,3,1246,6592,6754302,13242382,2048,1024
4616,21.515,15.793,5.722,3,1232,6550,6749438,13237468,2048,1024
4617,20.913,15.053,5.860,3,1242,6544,6760190,13251034,2048,1024
4618,20.633,14.808,5.825,3,1230,6492,6743038,13221012,2048,1024
4619,22.212,16.581,5.631,3,1242,6396,6742270,13210868,2048,1024
4620,22.000,16.234,5.766,3,1226,6328,6728446,13178694,2048,1024
4621,21.640,15.769,5.871,3,1238,6360,6742526,13205842,2048,1024
4622,21.827,16.009,5.818,3,1224,6358,6730494,13183064,2048,1024
4623,21.843,16.068,5.775,3,1228,6426,6738686,13192626,2048,1024
4624,21.360,15.748,5.612,3,1206,6454,6724862,13162216,2048,1024
4625,20.900,15.239,5.660,3,1212,6510,6745086,13196726,2048,1024
4626,21.703,15.421,6.282,3,1212,6508,6761726,13229980,2048,1024
4627,20.928,15.218,5.710,3,1224,6540,6787582,13267608,2048,1024
4628,20.845,14.928,5.917,3,1218,6514,6783742,13260490,2048,1024
4629,20.848,15.034,5.814,3,1224,6556,6802686,13284826,2048,1024
4630,20.576,15.001,5.575,3,1216,6520,6797822,13273794,2048,1024
4631,20.794,15.006,5.788,3,1226,6538,6810366,13286106,2048,1024
4632,20.600,15.031,5.569,3,1210,6496,6809086,13281916,2048,1024
4633,20.953,15.128,5.825,3,1224,6548,6841342,13326256,2048,1024
4634,20.805,15.232,5.573,3,1216,6514,6854910,13352344,2048,1024
4635,20.959,15.127,5.833,3,1222,6560,6866174,13363908,2048,1024
4636,20.645,15.132,5.513,3,1218,6436,6854910,13332616,2048,1024
4637,20.868,15.113,5.755,3,1224,6490,6864382,13345622,2048,1024
4638,20.774,15.229,5.545,3,1216,6460,6845182,13296984,2048,1024
4639,20.660,15.066,5.595,3,1222,6470,6816510,13233324,2048,1024
4640,20.713,14.988,5.724,3,1212,6408,6798078,13187698,2048,1024
4641,20.672,15.096,5.576,3,1220,6430,6792958,13170734,2048,1024
4642,20.526,14.931,5.594,3,1208,6320,6750462,13074432,2048,1024
4643,20.912,15.156,5.756,3,1222,6504,6987006,13491794,2048,1024
4644,20.722,15.206,5.515,3,1224,6474,6960382,13431596,2048,1024
4645,21.184,15.259,5.925,3,1234,6550,6984190,13464878,2048,1024
4646,21.110,15.562,5.548,3,1224,6498,6972670,13440472,2048,1024
4647,20.680,15.128,5.552,3,1236,6652,6990590,13461808,2048,1024
4648,20.911,15.362,5.550,3,1230,6616,6978302,13436194,2048,1024
4649,21.049,15.407,5.642,3,1238,6692,7003134,13473634,2048,1024
4650,20.973,15.379,5.595,3,1224,6654,7001342,13469108,2048,1024
4651,21.318,15.445,5.873,3,1234,6682,7016446,13485158,2048,1024
4652,20.908,15.349,5.559,3,1234,6654,7013630,13479398,2048,1024
4653,21.518,15.568,5.950,3,1240,6632,7022846,13483212,2048,1024
4654,21.076,15.295,5.781,3,1222,6552,6998270,13427100,2048,1024
4655,21.018,15.223,5.795,3,1242,6648,7022846,13470452,2048,1024
4656,21.165,15.291,5.874,3,1234,6632,7020286,13457440,2048,1024
4657,21.391,15.456,5.935,3,1250,6596,7028222,13466812,2048,1024
4658,21.439,15.717,5.722,3,1234,6558,7014142,13430040,2048,1024
4659,20.985,15.176,5.809,3,1244,6588,7027454,13450014,2048,1024
4660,21.095,15.260,5.834,3,1242,6606,7031294,13450376,2048,1024
4661,21.146,15.355,5.791,3,1248,6638,7037950,13456530,2048,1024
4662,20.899,15.279,5.619,3,1244,6654,7047678,13468738,2048,1024
4663,21.413,15.588,5.825,3,1252,6680,7055614,13470562,2048,1024
4664,21.722,15.740,5.982,3,1244,6658,7060990,13480954,2048,1024
4665,21.377,15.677,5.699,3,1250,6678,7070206,13485144,2048,1024
4666,21.357,15.382,5.975,3,1240,6624,7056382,13456366,2048,1024
4667,22.383,16.207,6.176,3,1250,6682,7064062,13514326,2048,1024
4668,21.663,15.995,5.668,3,1238,6728,7055358,13495880,2048,1024
4669,21.184,15.323,5.862,3,1246,6752,7064574,13501280,2048,1024
4670,21.535,15.512,6.023,3,1236,6718,7062782,13496718,2048,1024
4671,21.519,15.589,5.930,3,1254,6804,7089918,13539008,2048,1024
4672,21.603,15.675,5.928,3,1254,6764,7084030,13519628,2048,1024
4673,21.312,15.405,5.908,3,1264,6866,7132670,13612162,2048,1024
4674,21.184,15.498,5.686,3,1262,6816,7124990,13595832,2048,1024
4675,21.299,15.540,5.759,3,1248,6742,7086846,13610596,2048,1024
4676,21.195,15.427,5.769,3,1234,6686,7099646,13635374,2048,1024
4677,21.189,15.496,5.693,3,1268,6836,7169022,13763346,2048,1024
4678,21.672,15.800,5.872,3,1252,6748,7159294,13741784,2048,1024
4679,21.271,15.581,5.691,3,1260,6798,7171582,13762198,2048,1024
4680,21.385,15.643,5.743,3,1258,6784,7180286,13779152,2048,1024
4681,21.416,15.644,5.772,3,1266,6830,7195390,13803280,2048,1024
4682,21.330,15.630,5.700,3,1248,6754,7174142,13759130,2048,1024
4683,21.526,15.448,6.078,3,1258,6784,7186174,13777044,2048,1024
4684,21.152,15.484,5.668,3,1246,6728,7171326,13745988,2048,1024
4685,21.759,15.758,6.001,3,1248,6750,7177214,13751684,2048,1024
4686,21.425,15.713,5.713,3,1246,6720,7168510,13733954,2048,1024
4687,21.444,15.688,5.756,3,1258,6692,7175678,13735306,2048,1024
4688,21.116,15.448,5.668,3,1240,6600,7118846,13618904,2048,1024
4689,21.166,15.468,5.698,3,1226,6552,7053822,13596642,2048,1024
4690,21.056,15.327,5.729,3,1212,6478,7003134,13493138,2048,1024
4691,22.407,16.483,5.924,3,1252,6646,7083518,13639948,2048,1024
4692,22.415,16.372,6.043,3,1254,6648,7085310,13642766,2048,1024
4693,22.553,16.739,5.814,3,1262,6696,7096318,13657392,2048,1024
4694,22.082,16.387,5.695,3,1242,6634,7095550,13653740,2048,1024
4695,22.251,16.311,5.939,3,1246,6698,7112958,13682554,2048,1024
4696,21.033,15.281,5.752,3,1246,6672,7106302,13668854,2048,1024
4697,21.664,15.572,6.091,3,1252,6618,7116542,13681764,2048,1024
4698,21.297,15.561,5.736,3,1236,6554,7114750,13669860,2048,1024
4699,21.293,15.627,5.666,3,1246,6580,7124478,13675098,2048,1024
4700,21.601,15.816,5.785,3,1238,6554,7116030,13657294,2048,1024
4701,21.505,15.588,5.917,3,1252,6588,7114238,13639046,2048,1024
4702,21.321,15.666,5.655,3,1242,6538,7101694,13612984,2048,1024
4703,21.363,15.534,5.829,3,1254,6554,7096830,13588778,2048,1024
4704,21.151,15.087,6.064,3,1242,6492,7020286,13433178,2048,1024
4705,20.919,15.251,5.667,3,1248,6506,6995198,13367332,2048,1024
4706,20.860,15.195,5.665,3,1240,6486,6994430,13364876,2048,1024
4707,20.705,15.035,5.670,3,1246,6636,7002366,13367926,2048,1024
4708,21.065,15.340,5.725,3,1246,6626,6997758,13350944,2048,1024
4709,21.093,15.144,5.949,3,1256,6670,7012094,13372152,2048,1024
4710,21.040,15.392,5.648,3,1214,6526,7014910,13365760,2048,1024
4711,21.631,15.410,6.221,3,1234,6576,7044350,13417700,2048,1024
4712,22.161,16.095,6.065,3,1244,6582,7048958,13418888,2048,1024
4713,22.494,16.630,5.864,3,1260,6660,7071230,13456308,2048,1024
4714,21.367,15.567,5.800,3,1248,6614,7060222,13434402,2048,1024
4715,21.302,15.535,5.767,3,1262,6672,7073022,13444404,2048,1024
4716,21.020,15.308,5.711,3,1230,6572,7059966,13417884,2048,1024
4717,21.689,15.914,5.775,3,1244,6630,7098622,13481194,2048,1024
4718,21.093,15.355,5.738,3,1246,6556,7083774,13450918,2048,1024
4719,21.098,15.203,5.894,3,1260,6628,7098622,13473126,2048,1024
4720,21.599,15.695,5.904,3,1262,6630,7098110,13464250,2048,1024
4721,21.357,15.326,6.031,3,1282,6650,7133950,13529482,2048,1024
4722,21.167,15.372,5.795,3,1272,6598,7116030,13484252,2048,1024
4723,21.345,15.244,6.101,3,1286,6664,7149310,13545548,2048,1024
4724,21.230,15.207,6.024,3,1300,6660,7149566,13545656,2048,1024
4725,21.578,15.229,6.348,3,1318,6666,7166974,13567284,2048,1024
4726,21.485,15.302,6.183,3,1326,6662,7158270,13549784,2048,1024
4727,21.591,15.542,6.049,3,1322,6660,7153662,13523796,2048,1024
4728,21.562,15.412,6.150,3,1316,6700,7176446,13569026,2048,1024
4729,21.378,15.307,6.071,3,1340,6730,7164926,13538812,2048,1024
4730,21.418,15.124,6.295,3,1346,6754,7166974,13498902,2048,1024
4731,21.630,15.568,6.062,3,1346,6702,6898942,13490344,2048,1024
4732,21.527,15.389,6.138,3,1344,6710,6900734,13483326,2048,1024
4733,21.871,15.713,6.158,3,1362,6824,6933502,13541324,2048,1024
4734,21.970,15.545,6.425,3,1348,6794,6913534,13500642,2048,1024
4735,21.849,15.490,6.359,3,1358,6820,6956286,13577290,2048,1024
4736,21.124,15.146,5.978,3,1304,6750,6919678,13496314,2048,1024
4737,21.684,15.420,6.265,3,1326,6872,6985470,13595918,2048,1024
4738,21.971,15.370,6.601,3,1332,6918,7037438,13698710,2048,1024
4739,21.706,15.607,6.099,3,1306,6832,6953726,13650148,2048,1024
4740,21.840,15.510,6.331,3,1300,6796,6964478,13667666,2048,1024
4741,21.896,15.706,6.190,3,1324,6898,7012606,13751828,2048,1024
4742,21.565,15.551,6.014,3,1318,6918,7002110,13735268,2048,1024
4743,21.826,15.664,6.161,3,1326,6872,6999294,13716678,2048,1024
4744,22.071,15.760,6.311,3,1322,6834,7005438,13731390,2048,1024
4745,22.000,15.781,6.219,3,1334,6906,7049726,13808226,2048,1024
4746,22.140,15.861,6.279,3,1348,7026,7115390,13903334,2048,1024
4747,21.786,15.709,6.077,3,1356,7034,7115262,13911408,2048,1024
4748,22.512,15.960,6.552,3,1356,7030,7140990,13949908,2048,1024
4749,21.975,15.749,6.226,3,1358,7012,7190014,14045558,2048,1024
4750,22.463,16.324,6.139,3,1350,6924,7172990,14009534,2048,1024
4751,22.732,16.459,6.273,3,1348,6966,7148542,13961530,2048,1024
4752,21.913,15.618,6.296,3,1336,6954,7152254,13973408,2048,1024
4753,21.943,15.877,6.066,3,1340,6954,7179774,14028920,2048,1024
4754,23.380,16.843,6.537,3,1338,7048,7211134,14075780,2048,1024
4755,22.283,15.889,6.394,3,1354,7082,7248126,14144564,2048,1024
4756,22.541,16.358,6.184,3,1350,7086,7273598,14205778,2048,1024
4757,22.696,16.437,6.259,3,1362,7106,7254014,14169828,2048,1024
4758,22.309,16.028,6.281,3,1362,7084,7242366,14153950,2048,1024
4759,22.582,16.344,6.238,3,1358,7098,7236094,14145288,2048,1024
4760,24.413,18.174,6.239,3,1348,7068,7252350,14174012,2048,1024
4761,23.697,17.435,6.262,3,1362,7018,7183102,14024714,2048,1024
4762,22.722,16.429,6.293,3,1364,7052,7167358,14004938,2048,1024
4763,23.174,16.909,6.265,3,1360,7028,7175166,14013144,2048,1024
4764,22.798,16.686,6.113,3,1334,6930,7059838,13790020,2048,1024
4765,22.162,15.763,6.399,3,1338,6928,7027710,13729232,2048,1024
4766,21.731,15.572,6.159,3,1336,6950,7047038,13765932,2048,1024
4767,22.050,15.849,6.201,3,1342,6958,7074046,13822818,2048,1024
4768,21.799,15.579,6.220,3,1342,7020,7094142,13852638,2048,1024
4769,22.131,15.846,6.285,3,1350,6946,7136510,13929892,2048,1024
4770,22.117,15.756,6.360,3,1334,6922,7138942,13945354,2048,1024
4771,22.407,16.041,6.366,3,1332,6914,7138302,13943694,2048,1024
4772,21.726,15.575,6.151,3,1310,6840,7103870,13883278,2048,1024
4773,22.000,15.806,6.194,3,1306,6824,7091710,13851136,2048,1024
4774,21.657,15.745,5.912,3,1294,6904,7094654,13855610,2048,1024
4775,21.375,15.462,5.913,3,1292,6862,7086590,13828656,2048,1024
4776,21.494,15.592,5.902,3,1294,6852,7060094,13775576,2048,1024
4777,21.285,15.381,5.904,3,1290,6830,7015934,13670026,2048,1024
4778,21.744,15.805,5.939,3,1280,6768,6975870,13592470,2048,1024
4779,21.518,15.343,6.175,3,1282,6734,6942206,13508416,2048,1024
4780,21.581,15.546,6.035,3,1262,6690,6921598,13464316,2048,1024
4781,21.469,15.434,6.034,3,1266,6764,6949886,13507196,2048,1024
4782,20.932,15.088,5.843,3,1244,6734,6926718,13452032,2048,1024
4783,21.218,15.507,5.712,3,1252,6746,6970110,13533562,2048,1024
4784,21.072,15.374,5.698,3,1226,6628,6993278,13570164,2048,1024
4785,21.190,15.472,5.718,3,1238,6648,7053310,13684366,2048,1024
4786,21.431,15.299,6.132,3,1256,6678,7058814,13688480,2048,1024
4787,21.308,15.448,5.861,3,1256,6722,7083262,13729898,2048,1024
4788,21.276,15.525,5.751,3,1240,6746,7088254,13710664,2048,1024
4789,21.129,15.293,5.836,3,1268,6832,7118334,13761302,2048,1024
4790,21.424,15.679,5.745,3,1234,6756,7118718,13734972,2048,1024
4791,21.399,15.629,5.770,3,1248,6824,7166462,13816946,2048,1024
4792,21.363,15.615,5.748,3,1250,6838,7214462,13912236,2048,1024
4793,21.648,15.790,5.858,3,1264,6834,7200766,13868222,2048,1024
4794,21.704,15.698,6.006,3,1250,6796,7190142,13846720,2048,1024
4795,21.710,15.535,6.175,3,1248,6778,7168766,13803284,2048,1024
4796,21.533,15.343,6.190,3,1238,6772,7137918,13744198,2048,1024
4797,21.910,16.012,5.898,3,1244,6720,7052286,13567590,2048,1024
4798,20.754,14.997,5.757,3,1212,6556,6901630,13260094,2048,1024
4799,20.645,14.971,5.674,3,1222,6592,6916606,13296596,2048,1024
4800,20.772,14.858,5.915,3,1230,6604,6916478,13304806,2048,1024
4801,21.302,15.324,5.978,3,1244,6626,6910462,13293380,2048,1024
4802,21.226,15.502,5.724,3,1226,6570,6842494,13158408,2048,1024
4803,21.025,15.301,5.723,3,1210,6442,6757630,13077366,2048,1024
4804,20.478,14.775,5.702,3,1206,6438,6748030,13065904,2048,1024
4805,21.283,15.564,5.719,3,1244,6656,6867678,13299000,2048,1024
4806,21.751,16.001,5.750,3,1226,6650,6853342,13276464,2048,1024
4807,21.346,15.585,5.761,3,1234,6640,6874782,13323226,2048,1024
4808,20.983,15.357,5.627,3,1218,6590,6847646,13265918,2048,1024
4809,20.836,15.059,5.777,3,1224,6560,6813854,13191654,2048,1024
4810,20.734,15.074,5.660,3,1212,6506,6799198,13168842,2048,1024
4811,20.960,15.291,5.669,3,1218,6518,6794078,13155558,2048,1024
4812,20.888,14.964,5.924,3,1206,6484,6770974,13118188,2048,1024
4813,20.626,14.995,5.631,3,1216,6520,6791198,13153126,2048,1024
4814,21.091,15.515,5.577,3,1204,6546,6802718,13169402,2048,1024
4815,21.412,15.283,6.129,3,1208,6452,6784222,13132028,2048,1024
4816,21.108,15.477,5.632,3,1202,6424,6780126,13126536,2048,1024
4817,20.984,15.409,5.575,3,1194,6422,6792606,13150780,2048,1024
4818,20.442,14.870,5.571,3,1188,6424,6776990,13127990,2048,1024
4819,20.597,15.025,5.572,3,1194,6396,6762078,13098716,2048,1024
4820,20.925,15.131,5.793,3,1196,6418,6778206,13096874,2048,1024
4821,20.946,15.245,5.701,3,1216,6592,7016286,13520348,2048,1024
4822,21.305,15.429,5.876,3,1198,6546,6953502,13425360,2048,1024
4823,21.189,15.258,5.931,3,1210,6532,6982430,13468214,2048,1024
4824,21.060,15.391,5.669,3,1202,6524,6978526,13459198,2048,1024
4825,21.497,15.586,5.911,3,1212,6546,6947550,13419174,2048,1024
4826,20.991,15.324,5.666,3,1206,6534,6922398,13368284,2048,1024
4827,21.075,15.209,5.866,3,1220,6570,6950046,13418458,2048,1024
4828,20.960,15.283,5.677,3,1212,6550,6945950,13409098,2048,1024
4829,21.073,15.207,5.867,3,1228,6602,6970462,13426524,2048,1024
4830,22.950,16.644,6.306,3,1216,6572,6944862,13388808,2048,1024
4831,21.471,15.786,5.685,3,1224,6620,6946334,13384072,2048,1024
4832,22.356,16.179,6.176,3,1204,6532,6866462,13235622,2048,1024
4833,22.048,16.418,5.630,3,1204,6514,6875166,13245454,2048,1024
4834,21.953,16.320,5.633,3,1184,6504,6861790,13213932,2048,1024
4835,21.898,15.906,5.991,3,1186,6474,6859742,13202546,2048,1024
4836,21.517,15.624,5.893,3,1188,6464,6863774,13189926,2048,1024
4837,20.860,15.113,5.747,3,1194,6508,6889118,13196762,2048,1024
4838,20.816,15.252,5.563,3,1190,6516,6904670,13203546,2048,1024
4839,20.924,15.188,5.736,3,1202,6544,6918238,13213934,2048,1024
4840,20.691,15.181,5.510,3,1196,6504,6923102,13221238,2048,1024
4841,21.076,15.234,5.842,3,1208,6528,6926110,13219832,2048,1024
4842,20.871,15.302,5.569,3,1192,6494,6908702,13186628,2048,1024
4843,20.445,14.948,5.497,3,1194,6504,6915294,13187348,2048,1024
4844,20.759,15.306,5.454,3,1184,6506,6915550,13192054,2048,1024
4845,21.140,15.585,5.555,3,1204,6586,6954462,13238744,2048,1024
4846,21.287,15.604,5.683,3,1198,6538,6924958,13205652,2048,1024
4847,20.972,15.100,5.872,3,1200,6506,6906014,13165016,2048,1024
4848,20.942,15.310,5.633,3,1184,6446,6894686,13150274,2048,1024
4849,20.899,15.426,5.473,3,1194,6506,6898782,13159720,2048,1024
4850,21.073,15.440,5.633,3,1182,6458,6881822,13119558,2048,1024
4851,20.715,15.156,5.559,3,1186,6452,6882846,13117396,2048,1024
4852,20.462,14.861,5.602,3,1200,6518,6891550,13138046,2048,1024
4853,21.981,16.130,5.852,3,1212,6572,6909918,13169344,2048,1024
4854,21.467,15.818,5.648,3,1202,6508,6899166,13145994,2048,1024
4855,21.000,15.164,5.836,3,1234,6566,6939294,13223468,2048,1024
4856,20.747,15.083,5.665,3,1224,6506,6912670,13183766,2048,1024
4857,20.878,15.077,5.801,3,1230,6532,6942046,13239094,2048,1024
4858,20.811,15.125,5.686,3,1234,6482,6880094,13118068,2048,1024
4859,21.211,15.184,6.027,3,1238,6516,6930782,13212248,2048,1024
4860,21.061,15.022,6.039,3,1222,6486,6935838,13223198,2048,1024
4861,20.891,15.127,5.764,3,1232,6542,6982430,13285334,2048,1024
4862,20.700,15.018,5.682,3,1228,6460,6951454,13202924,2048,1024
4863,20.899,15.182,5.717,3,1238,6494,6977502,13247426,2048,1024
4864,20.857,15.056,5.801,3,1214,6422,6967774,13237426,2048,1024
